"","D00_1","D00_2","D00_3","D00_4","D00_5","D00_6","D00_7","D00_8","D00_9","D05_1","D05_2","D05_3","D05_4","D05_5","D05_6","D05_7","D05_8","D05_9","D09_1","D09_2","D09_3","D09_4","D09_5","D09_6","D09_7","D09_8","D09_9","D16_1","D16_2","D16_3","D16_4","D16_5","D16_6","D16_7","D16_8","D16_9","D26_1","D26_2","D26_3","D26_4","D26_5","D26_6","D26_7","D26_8","D26_9","D36_1","D36_2","D36_3","D36_4","D36_5","D36_6","D36_7","D36_8","D36_9"
"hsa_piR_012925|gb|DQ587514|Homo_sapiens:1:31181176:31181205:Minus",4.32652587372004,4.60739648266208,5.1895309006724,4.42194618372106,4.15688070117086,3.8053897602023,4.16074767422876,4.07613564572389,3.79766337069894,5.05787941397824,4.98940590056953,5.11438335188194,4.76368712077793,4.69178163481498,4.52588643399089,4.60740249372737,5.14923407359443,5.07504617718876,5.12982562503781,4.61272249894312,5.02027726286933,5.59529752634595,6.08592487894857,5.59127308781081,6.10186202957545,5.26431954586969,4.62711448203343,6.31295951638309,6.49590480529428,6.22507482689439,6.97661890427209,6.20130080600701,7.14611340222726,5.85848022448012,6.16222170276945,6.65202045985605,5.31934681556052,5.14267255807258,6.24494990494654,6.57457752552565,6.57372219283261,5.2174769312616,6.41396948513001,5.84722208866443,5.98553954909088,5.06194742650626,5.69952950045232,5.55252720207461,5.46381214342446,5.44208880543991,5.46608956000438,6.60166796993957,5.62398039755974,6.12684554545451
"hsa_piR_007336|gb|DQ580006|Homo_sapiens:2:106681212:106681238:Minus",4.32652587372004,4.66493006471624,5.39152041401524,4.64341667509143,4.32260047138771,5.05633438442649,4.85505974883826,5.05405176553685,4.4259040132414,5.68554306951135,5.68278692083027,5.8373337965693,5.31634037173638,5.64961082589184,6.08896725275578,6.62159357302079,6.38398998086435,6.51833681908588,6.44389520419991,5.97858746332609,6.18015192702787,4.84087631217834,5.30388236207578,5.89581739265982,5.24883974416718,5.22576327614325,5.79764427691945,4.4631696089154,4.60325830018813,4.47469685999102,4.5344979805131,3.99914224603548,4.05230026488169,4.1514243972762,4.53719917984395,5.0258760300485,4.37783236445395,4.63659412048278,4.87266700160431,4.31556506101992,4.68233756024541,4.75234386967706,4.43279299165402,4.62771572461353,4.61341261102163,4.50216820533394,4.28271720519028,4.48781683632853,4.39767476296846,4.61008940138016,4.05766501533452,4.29438697696435,4.05262964842882,5.01365036865685
"hsa_piR_020497|gb|DQ598177|Homo_sapiens:6:28939482:28939513:Minus",4.22775225361286,4.96627307236902,3.98023470114487,4.2498663935324,4.06480715131815,4.53146979543128,3.62347254113528,4.76050227697264,4.47423911904729,4.45794421235248,4.670774626615,4.36362480220224,3.79318424985193,3.87745620021949,4.1396140772379,4.06466337542691,4.00371010120211,3.50049199794468,3.69818001015757,3.62594830515331,3.47018633350987,3.93572719917428,3.76618112818385,3.15596332306186,3.73873859522648,4.23378529405513,4.44265693079875,4.17666440221118,3.95901727672568,3.96261065055871,3.96343817274702,3.69125502412477,3.84463199335119,3.99722213789475,3.77720153551135,3.23034007889918,3.17527069557558,3.47538889859556,4.02822673120045,3.71533617836992,3.61094485038406,3.4497024349666,3.7340130366278,3.84865544621865,4.76189416943552,3.32650041751214,4.11961793419438,3.80768460081698,3.63908288099939,4.07718710744974,4.13957512672691,4.40962018435447,4.64657732604275,4.35056929959824
"hsa_piR_011181|gb|DQ585088|Homo_sapiens:4:106625465:106625491:Plus",4.22775225361286,4.66493006471624,3.53407838682816,4.57367291471892,4.66179968126816,4.78178164599802,4.43555701777654,4.26976118409698,4.26886940415501,5.10125045490921,4.78554832898537,5.11438335188194,5.09755298587358,4.42546453629109,4.88832661243988,5.74313467711355,5.96325554141223,5.6027622628055,6.02264135217567,6.00265074601882,5.80199507442823,4.36260088256213,4.28290189806853,4.55963148815487,4.43935717423285,4.87108113462878,5.37011159784988,4.32801558343299,4.52891560123767,4.28039350454771,3.76497532926312,4.29635159918724,3.2415536490938,4.07680313048681,4.1866892590286,4.83861125494961,4.37783236445395,4.32254129815511,3.86712973865942,3.99312876613493,3.98070490641664,3.57161164688809,3.88321124826607,4.03756204433594,3.35625516334432,4.20199758392233,4.02907284060412,4.22415782898784,4.19406844677392,4.07718710744974,4.05766501533452,4.7894293905152,4.05262964842882,4.54994849905226
"hsa_piR_005271|gb|DQ577259|Homo_sapiens:6:133179660:133179685:Plus",4.00265041300782,4.77303765680376,4.76898182243552,4.50001986205861,4.60064267924658,4.53146979543128,4.38516374073125,4.07613564572389,4.5658280993536,4.5251312613326,4.9412333047888,4.36362480220224,5.5911943019039,5.9227845169291,5.88648085316253,4.94760934228828,4.54570917435654,4.77236306287362,4.14319718930343,4.19448482860548,4.44864616045176,4.73649545792351,4.41578664903586,4.20640127356476,4.19457210659259,4.23378529405513,4.16712863927988,6.20776592061555,5.8748485579065,5.76831745757395,5.16463565308753,4.88164019171358,5.36741185135678,5.19013163065017,5.62385658109129,5.85756230853117,4.24679618219493,4.04465163600656,5.38651471161971,5.18412330724013,5.04862905229015,4.83506436054906,5.84563509945912,5.00593281885243,5.65863640447269,4.55462228747359,5.06436935044156,4.78517900101111,4.91016887737721,5.18165972104364,5.4062399301881,6.27010822745339,6.02858254435727,5.45771501287354
"hsa_piR_019911|gb|DQ597340|Homo_sapiens:14:20930222:20930253:Minus",4.00265041300782,4.66493006471624,4.55568403331113,3.29912407593919,4.06480715131815,3.40240577470623,3.62347254113528,2.9049937949694,4.3756823880541,4.23226859924038,3.44509493863908,3.82903008575179,3.0981705759105,4.2684549673849,4.02080577795466,3.38087364456088,4.17641015958404,3.66644135348577,4.14319718930343,4.28146769341674,4.25613515560306,3.93572719917428,4.28290189806853,4.06240706654475,4.34704480032738,2.98982814305381,3.81023712584762,5.14957467493504,5.13385641191514,5.05081779113265,4.28134802751748,4.73906950075905,5.17977060132713,4.76952655547509,4.73992884710893,4.62115304297137,3.49872445538387,3.68012250621557,3.44870991697558,4.40680587720719,4.34094346874882,4.66418512114687,4.74724363698253,3.97795409119642,4.2537516139273,4.20199758392233,3.7050340461683,4.28146469326025,3.75281665053041,4.07718710744974,4.13957512672691,4.40962018435447,4.28301481959317,3.41247407199288
"hsa_piR_007635|gb|DQ580405|Homo_sapiens:11:46740597:46740623:Minus",4.00265041300782,4.02135621925118,4.30071246823307,3.66671194520186,3.59838522256799,3.62390322745333,3.40204372602104,3.65908815515031,3.71119839044449,4.76406477560006,4.07199405460779,3.82903008575179,4.20634615987393,4.08883674594579,4.52588643399089,4.06466337542691,5.0699957264276,4.64299629169464,4.54662388283922,4.47584996695541,4.44864616045176,4.49946423018132,4.84283026512555,4.45234613151691,4.64492772087039,4.31360966190656,4.16712863927988,5.26053473250568,5.03252295260077,5.16340685119391,5.48522982763606,4.94766736734241,5.17977060132713,4.62786363328039,4.34885312179111,4.49741434301849,4.41867005222601,4.04465163600656,4.79244643509743,4.49198484326306,5.04862905229015,4.29857110092936,4.94237933822303,4.34421287335654,4.61341261102163,4.44751140347268,3.57116324600961,4.10088670433409,4.11804831020504,4.17786427115015,4.35690461824618,4.40962018435447,4.05262964842882,4.54994849905226
"hsa_piR_015254|gb|DQ590835|Homo_sapiens:3:114834325:114834352:Plus",4.00265041300782,4.41791701151137,4.55568403331113,3.02971364924322,3.44024497403775,3.40240577470623,3.51914133422558,2.9049937949694,4.02289622146074,3.59116868290984,3.74088471485746,4.36362480220224,3.79318424985193,3.4564746907467,3.5648760662556,3.19909755089937,3.45289635457541,3.29892349722335,4.65723544080606,4.51143459984583,4.44864616045176,5.44147146674391,5.79512251431885,6.35960117379764,4.56652535530689,4.819503309385,4.53813469628264,4.84954569832096,4.3661300771731,4.47469685999102,5.9662272708093,5.31341856762894,5.68082488950681,4.07680313048681,4.66251448689852,4.62115304297137,3.87212355806791,4.24931398467538,4.94840741283299,5.60670932762136,5.4790599882439,4.98674122750182,4.34069556813919,4.29808429433793,5.0172717525419,5.09678344252211,5.06436935044156,5.02849179168587,4.62692526408107,5.0050370012235,5.17393592560378,5.2120689600883,5.27096762067744,4.722927890286
"hsa_piR_011901|gb|DQ586098|Homo_sapiens:2:106681184:106681214:Minus",3.87170880797705,3.92366927685734,3.20122808430398,3.50073179636741,4.15688070117086,3.8053897602023,4.27797349015657,4.38390989096949,3.87780122505848,4.70823616272177,4.33061410458363,3.93657562430517,3.94774271101182,3.9879217598878,3.88866466191368,4.22382287327355,5.01451908095171,4.7092454316448,4.75933530464515,4.57982006225111,4.89849420332038,4.20921734445263,4.74823212106892,4.06240706654475,4.02048930708746,4.31360966190656,3.89096286178076,4.52578110736914,3.51800954692084,4.20836852218614,2.35962910757546,3.59830840051368,3.58884915128465,3.60754036344525,3.49631879522785,4.20737744744993,4.10032204247065,3.95189176245679,4.41230385320406,3.71533617836992,3.45135389193058,3.68009912840646,4.01496739623507,4.09431592798151,4.61341261102163,4.39043833356421,3.57116324600961,4.10088670433409,3.36313561870856,3.88775840594765,3.87453967696694,4.29438697696435,3.76626876081656,3.81883754401781
"hsa_piR_018811|gb|DQ595848|Homo_sapiens:7:132371015:132371040:Minus",3.55108257825111,4.11156846780826,3.53407838682816,3.93616607003615,2.35962910757546,3.40240577470623,3.10456355836441,3.92722094275678,3.26235364776712,4.81766519903037,5.20779291848619,4.93899177723775,5.211252811262,4.49729617497159,5.00981348964428,5.53406089760842,5.27198508061172,5.58574600257539,5.50033177250647,5.43878380908336,4.86626880762681,4.03402585978532,4.28290189806853,4.20640127356476,3.65535919473307,4.45959462953341,4.78895608855487,4.52578110736914,3.31358097516591,3.64968663585518,2.35962910757546,3.69125502412477,3.95312386321029,3.99722213789475,3.93032330598894,3.82670423728172,3.40376010512367,3.2117993100218,3.6789212427069,3.86281906413692,2.35962910757546,3.30905195585952,2.35962910757546,3.84865544621865,2.35962910757546,3.89478006458865,3.41618189657375,3.10608026323554,2.94669578799365,3.02606366519441,3.19536636162123,3.13748655370631,4.05262964842882,3.81883754401781
"hsa_piR_019354|gb|DQ596587|Homo_sapiens:11:2941674:2941699:Minus",3.3412819964734,3.81686524851189,4.15098446967878,3.66671194520186,3.44024497403775,3.62390322745333,3.62347254113528,3.43200555311422,3.61702605785554,4.14701434481914,3.74088471485746,4.12571374887105,3.94774271101182,3.61673274068463,3.73900946373472,3.38087364456088,3.94006567941062,4.15371548580604,4.33845766854388,4.10088948367714,4.14753963269159,4.49946423018132,3.19262942351669,3.89858324942126,4.02048930708746,4.65172586266535,4.5833763979729,4.94218506969563,4.97891051659109,4.97029136133102,5.92483797637682,5.1839300531237,5.21937777660533,5.01475569560141,5.47763231048229,4.93545611167254,4.67340287209043,4.74382201927184,5.67652230849081,6.31125594674283,5.4790599882439,4.91301446094335,5.60393982223908,5.32392244906937,5.65863640447269,4.9518034452691,5.26142208785263,4.7067886054204,5.34468067485245,5.813682135947,5.99702360419998,6.35371514145595,5.90609249182738,6.00302508599958
"hsa_piR_019368|gb|DQ596603|Homo_sapiens:1:154156432:154156462:Minus",3.3412819964734,3.22419438804944,3.53407838682816,3.29912407593919,2.99310880252163,3.10482760854386,2.88926920161178,2.9049937949694,3.10061248284843,3.59116868290984,3.25263662736535,4.12571374887105,2.35962910757546,3.61673274068463,3.5648760662556,2.95734840608078,3.2143248597005,2.83545572125882,4.42579723639731,4.54607359329236,5.23559502366223,4.68109301866021,5.1666356903927,4.45234613151691,5.22418807235779,4.59075241340132,4.33954236971628,4.39737447586476,5.13385641191514,4.13188420387704,5.3656699915852,5.15651787745398,5.25788673873859,4.46918336071355,4.49262055915362,3.82670423728172,3.29744509928357,3.309069300485,3.86712973865942,4.21721147422411,3.61094485038406,3.30905195585952,4.01496739623507,3.84865544621865,3.35625516334432,3.15386566522688,3.57116324600961,3.2689462792859,3.85566410546988,3.65992041983057,4.05766501533452,4.29438697696435,3.76626876081656,3.81883754401781
"hsa_piR_010541|gb|DQ584197|Homo_sapiens:9:135207523:135207554:Plus",3.3412819964734,2.97547167789013,3.98023470114487,3.02971364924322,3.85586332333556,3.40240577470623,3.51914133422558,3.55213568994696,3.51317186745664,3.72696697867203,4.07199405460779,4.43389941550686,3.94774271101182,3.9879217598878,3.73900946373472,3.19909755089937,3.34195634212757,3.02956817504087,3.43139705370311,3.69780741601784,3.22808802586417,4.03402585978532,4.64644945572149,3.89858324942126,4.24748965285208,4.05674663685829,3.40603387188633,3.39931205791444,3.04020282716747,3.76423469688539,5.01233492060419,4.57948863565905,4.96266399209594,3.60754036344525,3.85637728738051,3.82670423728172,3.80719942489024,3.68012250621557,4.02822673120045,4.91223206398537,4.74114844917702,4.46801451016488,3.56043830081859,3.43483298834185,3.74358560823328,3.70359841103796,3.7050340461683,3.88829119976241,3.94985004292568,4.32929086407899,4.21631636506361,3.67704410410418,3.37317015003562,4.35056929959824
"hsa_piR_019168|gb|DQ596311|Homo_sapiens:14:100479543:100479573:Plus",2.35962910757546,2.35962910757546,2.35962910757546,3.50073179636741,2.35962910757546,3.8053897602023,3.10456355836441,2.35962910757546,2.35962910757546,4.58903002490021,4.89129728273204,4.79086806445623,5.41406508315987,4.96378491364487,5.53555074949529,5.14719790926123,4.62360389147841,5.07504617718876,3.84407740739307,3.99940575380429,2.86603521763892,3.57493196029409,3.96478538307589,3.47237891615072,3.46468670717133,4.45959462953341,4.22729107525346,3.80125504950264,4.27624812177061,3.96261065055871,3.76497532926312,3.9296940837569,4.52146984697209,3.99722213789475,3.77720153551135,4.93545611167254,2.83468752271774,2.96651806858312,3.13864308309761,3.71533617836992,4.26027355942335,3.95186435899312,2.35962910757546,3.32558760273006,3.74358560823328,3.80334606930247,3.7050340461683,3.88829119976241,3.75281665053041,4.56333752923314,5.02133750556201,4.1675115068423,4.93138215205907,4.35056929959824
