"","Row.names","baseMean","log2FoldChange","lfcSE","pvalue","padj","D00_1","D00_2","D00_3","D00_4","D00_5","D00_6","D00_7","D00_8","D00_9","D05_1","D05_2","D05_3","D05_4","D05_5","D05_6","D05_7","D05_8","D05_9","D09_1","D09_2","D09_3","D09_4","D09_5","D09_6","D09_7","D09_8","D09_9","D16_1","D16_2","D16_3","D16_4","D16_5","D16_6","D16_7","D16_8","D16_9","D26_1","D26_2","D26_3","D26_4","D26_5","D26_6","D26_7","D26_8","D26_9","D36_1","D36_2","D36_3","D36_4","D36_5","D36_6","D36_7","D36_8","D36_9"
"58","SNORD42A:snoRNA",2147.61433054505,1.79130267764747,0.412313065890031,8.94014402416512e-38,4.71650184493145e-37,5015.19343682023,6792.71042105446,6316.99361157915,4735.6050545556,3984.98021159874,4289.80355493094,2158.03845205333,1844.31872227894,1929.88618425009,2249.51642415976,2125.44262224545,2190.70321624175,2121.04264112244,2575.94065839507,2422.60602218621,997.314642645571,1200.5667851337,1059.71632965641,808.906741219211,737.038827865132,797.967039214512,821.750814325777,1016.76446857064,1347.22122901006,646.809324854001,831.814694122523,863.778130661686,3000.81927424344,2039.58265251976,1424.13797512064,1381.8607278365,1166.9506005702,1471.93404109674,1200.33011215531,1228.35465450777,2770.89344671579,1015.27373576493,1162.70807054445,3075.51750558883,2793.72031863599,2476.84410780389,2024.5623475544,2256.91953457756,2240.62856613476,2367.29903705067,1952.50574342803,3830.49572183396,2159.30356609287,1258.00486836756,1649.89310111866,1376.07374742791,2185.75602015541,2021.48668829042,2556.88742354471
"63","SNORD12C:snoRNA",3058.16382738514,0.684807342576774,0.413700340328881,1.54942084285689e-12,3.75990943351586e-12,4283.0393974223,5318.13965170898,6570.32014719709,3952.16170465888,4450.54817475044,2996.14216956665,4178.96976096162,2188.69050784732,3290.28641309043,2598.11698260571,2317.28056666016,3024.05986778649,2855.09109890558,2745.04187761311,3095.62242103899,1961.56419409232,2135.92082525074,1788.16567268976,1181.92898478731,1524.12675411996,1712.84998569584,4029.57244204638,5462.03057943226,3858.82652023596,3060.17314984689,1859.6431379366,1820.63276193345,2771.69953367524,2488.68641970324,1862.60410046566,6263.1476698765,2673.73115776825,4495.92756504348,1632.5796896435,1241.77196367771,1942.32308365057,1398.24756750812,1433.68402991034,3555.39635865429,5038.93533911047,6267.6175452972,4158.95489833348,2895.83613251971,1836.44377016534,3710.21248433345,2126.38084639671,2280.26254214859,2101.70340590432,2254.93064419035,2977.23953291953,2687.50567789171,3778.45376351341,3290.85365574172,3716.77155087336
"65","SNORD88C:snoRNA",2323.89896193957,2.27193640150057,0.523092849319964,1.2807536495679e-12,3.11910650922595e-12,4179.32786401686,6504.06295558052,5357.58673200485,2970.32118989622,1149.33948570713,2191.10396979991,977.937684269224,1033.11535670514,803.36961631924,3499.90988023796,2740.5420630672,2531.00662847348,2446.82819261047,2226.32648123875,2754.05394793702,1232.34488549126,1703.79096798583,2599.99514160783,1104.83376751568,1265.45194033742,1515.43460129449,2391.86459116915,2439.88290295412,3108.23183550178,1391.62006256467,2542.20878407063,2223.96426457711,4182.59477822679,2649.24683387764,2213.37700074168,3413.38914220351,2242.74365853411,2776.69277779473,1847.47881795994,833.214899453116,1094.48364237453,1069.74362092488,939.198988414426,1916.44909371189,4338.06745812631,4832.46565039797,2127.48016036634,1253.98365686484,1394.0494809285,2558.4157515596,1019.32285134846,2517.21031156832,1804.57087224873,1370.8806476526,2033.01017031987,898.786907103817,1670.65127974116,3174.73692691042,4433.84277244847
"67","SNORD60:snoRNA",3310.14015839099,1.17245014899018,0.346931382820418,1.43642938026179e-15,3.94536361290837e-15,4034.87251391642,4826.29956251325,5389.92628974331,3040.21110024672,3545.55645372121,3462.36429221417,2649.80539915009,2320.0564691525,2630.84520348471,4134.54166612674,4669.07166300338,4542.85719908208,5143.83769480245,5470.37257016399,5000.81545989666,3708.65212094903,3664.13971961249,3827.03510226262,3553.49647608908,3188.39098373108,3054.50793793802,3556.41392380944,3240.27707804001,3597.40144841615,3013.38537854758,3129.25503949203,3032.74264487829,3101.92879538487,3405.50965426432,3092.06311593311,4653.0253224482,3016.2422185904,4289.1841412604,2954.65873761306,3191.30698606962,5250.82381244822,1088.27461278343,1158.09963586136,2687.62820902155,3372.69813336204,4988.61675134621,2438.53772893976,2519.26446379153,2058.53644978222,2828.52737473223,1818.51025123199,2808.83833546953,1807.38063616036,1453.59877598361,2134.08470264065,1879.92571801124,3381.04357803061,2839.58182323825,3102.54719773134
"69","SNORD102:snoRNA",6365.01563382557,1.78061788084635,0.488443750728385,1.59105799412747e-20,5.14026833946749e-20,3811.39885264994,5798.58576200441,7619.55913160045,4669.09691406077,3706.44387079307,4481.61265644058,2997.46994069644,3769.53512694355,3479.88441039574,4025.29362786733,4757.37801836888,8546.25614809227,6562.44819748448,5363.51719851087,6523.95783624768,4882.90968406398,3149.1695177503,3652.38754128788,3043.48196183064,2913.91119150968,2188.18023163307,2564.71229476999,2891.97367877186,3153.13920980211,2494.2940239971,4751.0946943003,5208.75840914112,6137.99726048495,5459.05408192968,4486.38539453029,3969.99632228505,3197.8870277544,5121.10385131575,6772.18241629896,6082.06624673265,11120.1850354637,3685.42119901838,4403.3593396957,11509.4266771961,6084.75210760509,7041.18188091575,6897.79758853795,8328.51007337159,5603.66099699996,14580.9312056017,7248.51805403349,9262.06766699396,6066.28028522382,6651.91615328601,10402.8732805894,5317.4535735551,12848.5769968017,20233.3399988547,28191.4693804907
"70","SNORD52:snoRNA",3181.51700787776,1.31055600361428,0.421824926277053,1.23070653952457e-11,2.86601445642073e-11,3666.9435025495,3847.36687533026,3577.11441429297,2447.27411888603,2724.025080298,2195.30416910304,1860.73979982556,1384.16676742463,1769.35065368501,3670.73408551632,2808.54810685442,3560.61780468595,3583.64106636825,3682.87931425795,3089.29707894451,1722.95934679271,2740.53169850551,2239.99581430828,1811.14456575034,1921.88537816441,1835.51585561513,5282.95970055972,6274.73851105793,7311.88283697245,4411.32811290945,1940.23762385038,2183.06701430904,2872.80905481667,2409.56969387817,1842.43465869979,7083.13364179474,4632.94804775486,5491.06576755916,2072.18322969766,2051.50657208344,2965.51113664507,1135.44441024153,1427.69306482232,3083.18330196368,7741.23810805287,6261.45368604925,2549.90401892283,3116.75817817357,2220.32977283644,3348.36483819653,2393.57423857334,2088.40200010832,2166.32797587196,1977.48025541339,2905.14960913192,2296.99826308109,3983.27285910839,3612.81367659216,4528.11906851213
"71","SNORD27:snoRNA",3183.42167993713,1.00795151015962,0.435769905796152,3.11394668424262e-10,6.85169290701559e-10,3647.18892475799,4387.6313748522,3120.76732176137,2222.9500517933,2913.06779535744,1981.09400464337,2127.25929746975,1267.64441756637,1958.94865099033,2798.73610740936,2903.95957127232,3635.05917611164,3650.99757279405,3897.62748835693,3296.76829964349,1817.68636482177,2782.570082331,2003.37653814896,1739.38670967445,1930.84153261309,2257.17978346267,5848.81866318594,7711.9298100583,6914.1318074552,4912.71598642775,2200.92596100361,2288.83576500231,3089.86986167075,2096.5932343643,1916.97390000845,7962.81880652928,4275.02063781546,5196.28327814596,2024.79102649479,1995.8247390282,2491.49181265892,1183.73729811531,1262.71110316758,3101.58121326332,5558.18702137004,7468.54278877408,2861.72963087545,3067.80386123891,2296.15173603898,2999.25830636021,2250.80523200732,2217.9078659855,1901.5077272002,1986.95837428466,2816.33779580593,2546.71048751781,4290.50150250087,3026.95199930694,3799.62041711113
"73","SNORD5:snoRNA",2218.79568791431,1.3622910395908,0.374219844568792,4.80153198814538e-10,1.04673011521402e-09,3343.46229121349,4365.79291529332,3476.50245688443,2939.88526119519,1895.4548823779,2385.71320417831,1459.91126399848,1450.96301893574,1594.97585324362,3133.43237007684,3104.93265589725,3740.43722137658,3719.72870179996,3690.14132980719,2857.78955828651,1558.52754191208,1971.47655910988,1822.53180565576,1641.53508775277,1736.44029781521,1180.65899797311,2406.34903560498,2774.11343760537,2631.89290095894,1660.33361394585,1643.72951517991,1739.54338640194,2330.15703768146,1677.73997999629,1437.29195888099,2307.19821648941,1906.93535819771,1868.60443792456,1595.80987681369,1481.94179781959,1965.44597750355,1309.52342467025,1437.37077765682,3293.2261226345,3540.90642479824,3408.61416412,1642.84478809516,2269.47192353517,1745.69622365522,2071.70518527685,1799.36803806113,1881.19261470483,1525.70180401878,1283.854283471,2046.38768195056,1040.46760181969,2155.1860058875,2066.34996988434,2799.72030734504
"74","SNORD58B:snoRNA",1989.81369477494,1.58936540977038,0.402843696829266,8.72694171150137e-12,2.04722809021212e-11,3181.72168554548,4211.02470189775,3810.67788684852,2809.12349344265,2162.93021325988,2557.92137560667,1525.66673060885,1567.48536879401,1670.39987406946,2532.56815965006,2166.043245402,2482.66807559965,2798.73157312074,2497.09591814616,2263.20740140529,1228.77028103733,1229.00451536859,1287.88491738147,1260.21028232465,1201.17836135275,952.577146091943,1826.00562854294,2054.63823406663,2224.51886266304,1374.54884871222,1342.24643824316,1355.25025888307,2159.47674511243,1596.29629164696,1375.029769082,2273.83690285676,1764.83683589967,1933.89183490869,1483.86622442072,1290.74514214798,1899.93111158677,943.957494369938,891.732111178564,2350.33316852826,3800.53226592802,3216.50721755869,1394.76677661562,1793.7363820419,1385.09413094395,2280.65945980662,1423.70210458294,2124.85550309597,1580.49220029569,1359.6792344411,2010.34272005675,1072.34575813076,2089.4604752115,2625.82148152607,3753.91069780753
"77","SNORD21:snoRNA",3857.43522840644,1.40874770412786,0.412121902914598,1.74501187912025e-15,4.77359942329543e-15,3116.28464661109,4057.20598674388,4173.5995903579,2702.03411467979,2368.0616700265,2240.1062950031,1945.38247493041,1595.68823054314,2019.14947495223,3509.84152007973,3631.7257413535,3592.52124958268,4199.47198226122,4083.32760025895,4121.5929087638,2785.51052072244,2548.2679136566,2743.65684499028,2330.05468200167,2278.0242256532,2032.93124001647,3230.99673881792,3681.81320539508,4747.35099746402,2718.74887279785,2948.16619459933,2701.33389270606,4070.35393365694,3475.31852999232,2996.47750060789,6695.08888848868,4250.89070006674,5887.73616438697,3254.53698891394,3221.49593170198,5878.99576212092,1891.84580519472,1933.23834955766,5044.09401464968,11357.7163739311,9953.60537557525,3761.87647129037,5086.22800562196,3623.9316270818,5988.32372127995,3227.85569593679,4832.00775128416,3123.7550287622,2579.77162732362,3629.39322491576,2613.12331316588,5704.36466239161,5494.43248697215,6622.19558410796
"78","SNORD105B:snoRNA",4111.1848114384,1.17353508235685,0.38989423138149,6.97200191668379e-37,3.59260041784675e-36,3086.65277992382,3855.91235950547,3923.86633893313,2335.67571364894,3007.58915288716,2349.3114768845,1843.9511700527,1708.49967753968,2013.61376700171,2143.24787785287,3066.36206389852,3290.88867965001,3473.67125995879,3307.32936728291,3602.91485701636,1927.60545178002,2008.5692507206,2018.02439810168,1734.04934847872,1982.9979614613,1696.23898247761,2971.24236860213,3294.80942843047,3271.82298473872,2183.85083875437,1943.22260481015,2453.12989107919,5427.44778163782,4328.15029513607,3271.83422732457,4268.49228636663,3432.48364475588,4784.77483654903,2729.13721892357,2802.87588559993,4539.79482646899,2803.79522271808,2982.11808342971,8834.06374237431,6355.34805469811,9425.5681000003,5074.46260633228,6026.40193854665,5004.24957136732,6403.68404747937,6955.80171096237,10583.9868016514,7290.63490971956,4031.647108967,6099.0305109596,4376.16245803652,8506.10647004536,6771.71650411649,8399.16092203512
"80","SNORD83A:snoRNA",1995.38141838822,1.16270673294393,0.411433766529992,2.72433965377354e-10,5.99929665640228e-10,3012.57311320565,3044.09136286002,2991.40909080753,2058.37058548406,2201.14097481444,1720.68164784926,1624.29993052442,1105.10687222267,1410.22160039501,1397.38172573633,1509.32816584479,1429.85439400774,1899.72840572341,1705.53622327889,1693.92661290201,1182.30042313628,1428.68683853964,1258.02581824708,1103.05464711711,1124.26079961701,1450.90724263904,2235.43259126225,2037.04715329551,2947.84835585772,2080.15902128022,1272.5968825152,1114.09750730242,2829.21137138871,2091.93930931577,1721.41800810456,4078.85955624422,2125.44535003337,3080.3780940694,1357.21464689582,1201.5200361679,2437.53839366862,865.90271048093,883.436928748996,2029.90288005963,3488.49369630725,3823.64735348241,2797.98203040238,2893.32565472819,1891.96694006956,2769.91824894949,1472.35522972555,2741.68714575544,1459.67235209531,1377.77382501351,1730.15817090281,1469.93720767718,2765.05779053227,1630.91223676695,2696.87343891196
"81","SNORD116-29:snoRNA",1463.57433631125,1.84551057938187,0.409633885276421,5.38382299122887e-49,3.72847779839283e-48,3010.10379098171,3892.94279093141,3925.66298102971,1839.68280148411,1579.71332637437,1653.47845899917,992.627735320478,1131.82537282711,775.691076566639,1102.41202243591,1388.54131195405,1284.83873538627,1501.08785748912,1466.92714094669,1559.82936049901,925.822553567035,1189.43897765049,1045.06846970369,342.184156659446,393.017130512787,380.136419801949,602.552888530299,596.337638140913,792.29438944163,445.116094523184,607.941122139787,483.010628165922,1345.96252455247,1061.09491106562,584.036878959572,1065.80617763248,695.74653842152,1054.49038159216,749.287074776321,656.106418409941,1021.26114517341,868.148891312269,936.894771072879,2183.21880755658,1441.9594838335,2433.6970930682,1523.03002094096,2211.73093433018,1652.56058381589,2535.48174581853,1943.73222905806,3332.61761523946,2089.05946830195,1145.12908908253,1930.0776502726,1091.82685365419,2411.97412573793,2383.03195760608,3776.76555745933
"86","SNORD42B:snoRNA",3894.85057160567,1.13860623696957,0.424876955015827,7.01418070601835e-13,1.72955894164306e-12,2550.80985732905,3410.59768415259,3560.94463542374,2487.85535715406,2767.26357363606,2865.9359911696,2406.37026744358,2440.28972187249,2521.51497146194,2574.28104698547,3271.39521083911,5196.39443393619,5020.12166259181,3929.78784293214,4345.51001890843,2987.4756723693,2521.06660647541,2563.37549172603,1857.99473624618,1762.78192854663,1927.51525805459,2258.60770235957,2870.86438184652,3376.07224650735,2581.54689479852,2988.96093438285,3444.53564757742,4306.89455651075,3815.05505853526,2411.56368939763,4470.41602677476,3001.49614552174,4046.82941003144,3408.15309584737,3556.92866095042,5902.11865597391,1729.55924013052,1926.78654100133,6446.93475124678,4734.21017346518,6356.99350439257,5565.24232563701,6716.78333121498,4155.28239283185,7532.54677451214,4196.93023771173,3891.89109528685,4057.29908840352,3898.09179759921,4595.17524514266,4049.41135584804,7541.62251989287,7307.43686667909,10210.40854944
"88","SNORD41:snoRNA",2769.88440401515,1.74637739565286,0.480371785699244,4.65943267342946e-11,1.05738526499491e-10,2491.54612395451,2974.77799121661,4505.9783782254,1987.353418515,2153.88029604958,3004.54256817291,1431.2306881365,1907.40407092832,1716.76142815507,3076.82202297878,4370.65708280273,4847.39008218717,5952.11577191198,4332.31099051865,4828.76615492678,2715.80573387087,2101.3009797474,2301.96752949287,1672.37317466142,1543.61956086121,1487.32367277132,1264.00918443295,1868.17277789277,1759.40677169528,1376.44565025138,2770.06233066639,2900.88426901402,3538.83323995014,3096.02363853685,2652.7200583374,2365.14155069348,1373.3956235315,2738.11386139502,2517.50651841423,2918.2647444614,5794.21181799332,1137.12904586504,1271.46712906546,3372.95040493292,2298.84664962805,2580.6024051445,1903.2114936418,3101.69531142445,1968.3859266044,4974.13102295254,1765.07157279667,2462.53005708685,1989.31284943885,1846.50988555595,2503.82426021116,1696.62631922258,3063.11542964437,5058.99475385476,6242.23354239685
"89","SNORD93:snoRNA",1618.15017488882,1.52715590091527,0.370961743465839,2.01781860285954e-130,4.79154649414261e-129,2437.22103502785,3760.01303709472,4525.7414412878,2408.94739385511,2166.95239868667,2319.91008176259,1525.66673060885,1491.04076984241,1922.27458581813,3824.67450306368,4084.42268954904,4082.67417572326,3840.69548885036,4120.67510879791,3992.55593003639,2892.74865434025,2431.42593508283,2691.82595592681,2410.70814007045,2193.20417469803,2220.76335333038,1254.3528881424,1278.87157206031,1180.42241018024,1233.55326763456,1899.44288406686,1900.31188745571,1179.92028341195,1182.09696232749,1021.62607205391,663.714555428461,425.625290845535,685.517668333363,801.581919689827,774.178739105391,1333.42021218869,298.742050567999,332.72898411934,712.919062860821,588.729020026695,588.648558179855,411.671251247783,686.615675981049,490.753179153417,1136.50739561313,283.942828701136,393.31411118255,285.191037031134,293.821685009136,366.395179662838,321.438076136636,655.726806046624,657.115124522605,717.071221575107
"91","snoR1.1:snoRNA",1407.54695959355,0.792257152399596,0.429810462822711,1.48599878321318e-11,3.44426714981405e-11,2306.34695715908,2264.55330643205,2470.38288279902,1202.78281199972,1703.39552824836,1311.86224901119,1369.67237896934,934.405340583171,1101.60588215351,1050.76749525873,1197.71838311826,1329.31020403019,1605.5591735781,1560.29591229407,1561.0944289179,781.051073183001,941.536155385494,936.33627851619,613.203497375853,690.677557777833,748.772914298966,1814.41807299428,1635.97051171401,1916.58258174645,1442.83370412202,757.190170128277,762.240129996149,1188.26877598326,1068.07579863842,783.100499866213,2737.38357648934,1738.02579395665,2596.65783459607,763.177892956471,786.925182816831,1356.54310604167,466.64406771054,485.72901559804,1372.17755109771,2361.01058341968,4013.69968029441,1915.5001877089,1553.98575295162,1254.9430445018,1345.4616701429,1080.73745193831,1811.16351686013,1155.51540866063,919.377530512458,1309.13815208132,1176.83527048372,2112.38798591243,1118.94302328347,1525.5618817574
