,D0,D0,D0,D0,D0,D0,D0,D0,D0,D5,D5,D5,D5,D5,D5,D5,D5,D5,D9,D9,D9,D9,D9,D9,D9,D9,D9,D16,D16,D16,D16,D16,D16,D16,D16,D16,D26,D26,D26,D26,D26,D26,D26,D26,D26,D36,D36,D36,D36,D36,D36,D36,D36,D36,cluster,name
LINC00652,0.1458909125853125,0.17104127012052273,-0.47323217725893985,1.3824998524021246,-0.8415322992311544,2.323808368769409,0.8704427149392983,0.8115274857056399,0.5822547860178352,-1.9625752267172785,0.4817759370964527,-0.4191413968375159,0.2555345034971496,-1.9625752267172785,0.7432960233649274,-0.47700249448309956,-0.45005535320558093,-0.3003446284158748,-0.4803140864779609,-0.35339129491210514,-0.42569924485563676,-0.863664386702264,-1.9625752267172785,-0.5533353610857539,-0.20527741973163657,0.21872251368332102,0.09714429701500343,0.5886108320802617,-0.27440589334136317,-0.171639548999045,-1.9625752267172785,0.3939483173115224,0.2127248615380655,0.7843081621539866,-0.6710109043312703,0.18580557314744794,1.681224735333586,0.855186419307816,-1.9625752267172785,-0.7303737718758464,0.9061758535588609,0.5480745919504152,1.367484634984071,0.2694812250436736,0.48655559687246863,1.2977883914213433,0.9917705947487832,0.2783739438315635,1.0056770260677712,0.24632076716558463,0.7182996192154039,-1.9625752267172785,0.526697037836469,-1.9625752267172785,3,LINC00652
AC007682.1,0.15380137130683671,-1.4360527785784936,-0.3130381929293198,-0.5419039800187259,-0.24984075173429451,0.2509719400121672,-0.4420256032598075,-0.708327917478812,-1.4360527785784936,-0.2569455573401873,-1.4360527785784936,-0.27225193123863795,-0.05677311837312886,-1.4360527785784936,-0.11072209129046014,-0.6384668630694785,-0.7712272003132767,-0.8011182763008847,-1.4360527785784936,-0.8218790464486957,-1.4360527785784936,-0.27291898562656614,-1.4360527785784936,-1.4360527785784936,-0.11099132326642355,-1.4360527785784936,-0.7265193744598268,0.1551129034474142,0.3341026925817323,-0.08562724111179804,-0.325511619868234,-1.4360527785784936,0.3851058483795492,0.22913762764703346,-0.24941090113932088,0.18389836340601515,0.5821926988805008,0.4060901522745981,0.5755290357952249,1.4093244844481838,1.3089830009059764,0.3259587427164424,1.7499372422921706,0.2469926099446753,1.0914303344691203,1.687565756047844,1.2290834798115364,1.2015384305133325,1.1073323200796659,1.4724912792337708,1.6240121583149567,2.370191819663474,1.1304786314541864,0.9047648374265419,1,AC007682.1
RP11-6N17.2,-1.4468923410621273,-1.4052618262420107,-1.4967019518085427,-0.6894036545871645,-0.23432557865025094,-0.7019617867100877,-0.9577572061307709,-0.8466700435909315,0.12945090870863143,-1.3294699232753862,-1.7573571518664393,-0.6327132476734503,-0.2849737105316593,-0.16727903544275022,0.2770664257729085,-1.1244436130290245,-2.433341532301967,-2.1855305602963893,2.0923878568633403,2.11193998967014,2.003784402690244,1.5167857628924946,1.43876365740295,0.47270314669310215,-0.07188038880136127,0.3030289744315353,0.8627073526389099,0.14170105211399242,0.6773023678181803,0.4784657193221133,-0.820345955856848,-0.33784274003819253,0.021302014630222476,0.09307715333605325,1.0356589286776468,0.9245278095999324,-0.32666879706789603,-0.0011027688456792897,0.737967112993535,0.5043689797538917,-0.8682067249286259,0.37042110625648067,0.8660853647495607,-0.02186998986084775,0.6114043623819109,-0.44011480114991636,0.6962519620096997,0.16362407961309394,-0.2788007982342127,0.09420191972943423,0.037016736086868396,0.7304356979550267,1.266851728137115,0.20163355505352956,5,RP11-6N17.2
LINC01314,-1.2651867588762165,-1.9618175699400369,-1.1313335465233012,-1.4125043504901327,-1.2375293804833827,-1.3521165843280756,-1.4312181576684198,-1.145380210999459,-0.9137924799270466,-1.5936802191093693,-1.3271566613213355,-1.039792868185869,-1.529999832400739,-1.1459722458633521,-1.1553078069261205,-1.2008248230806684,-1.1638596843359452,-1.1545566497516944,0.5291776650613568,0.36602507968234754,0.2019157603745647,-0.2609293365976049,-0.4096753692639704,-0.3381664254183075,0.20246623738404934,0.6574112773034699,0.8129845617134217,0.5737688196105046,0.5687787417018894,0.3832216504746954,0.5686311202709132,0.2920549767149822,0.5348793024520817,0.5421376237383232,0.5591265319117374,0.8219855718628208,0.23510958608751395,0.3975347426529801,0.838505312925261,0.6233327000081813,0.5021200962252779,0.34488014863862904,0.8603226867993604,0.6877400283007762,1.4426323194945236,0.7520375401730783,1.0294920900863236,0.7041492367235803,0.9665764008949552,1.3990801570705613,1.14842827023632,1.3267478933511931,1.6973030545081886,1.6002437770571951,1,LINC01314
CTD-2246P4.1,-0.16999111135381703,0.7334677968738622,-2.0348234902503366,0.44822364899062217,0.8075518987680192,-0.6191802328142533,1.5007149717111539,0.6178214878209357,0.8492270264232537,-0.8387272016280185,-0.3383894896619683,-0.3779844355267713,0.6884813321416322,0.3532788473104101,-2.0348234902503366,-0.09477940656242517,-1.0883479956098654,-0.048200387667151616,-0.20571896653920646,-0.8034177813558726,-0.6811392304163422,-2.0348234902503366,-2.0348234902503366,-0.5220384251247441,0.06443910610951986,-0.35469469909367485,-2.0348234902503366,1.08886046864266,0.4852491873513452,0.1709021865123762,-2.0348234902503366,-0.09472699595159126,-0.3594436697791338,0.7385645462215708,0.4958869920061586,-0.3807459335614295,0.7151057657911728,0.9899757927874268,0.8289545517094448,0.8207656231020357,0.6038544769267884,1.8678125251089146,0.5760745990011363,0.5159626997332935,-2.0348234902503366,-0.1980714719068425,1.136595616551066,0.7160274477704934,0.3957370989013942,0.6195043795516627,0.18110771530407174,0.824956917787361,1.6190056722189965,-0.034748512823273445,2,CTD-2246P4.1
HCG11,-2.0433835953603126,-0.927308482245702,-1.013791879256535,-1.6691947384356236,-1.1197172358424454,-0.5889668484656138,-0.9553739705141092,-0.4880621245144613,-0.608719009930968,-1.1382772689939145,-2.2514121370095177,-1.4934734894626724,-1.9213670434418897,-0.7851166514969851,-0.7588131912730077,-1.5977416439829526,-0.796282279117726,-0.6480841685399246,0.1887220251863299,-0.260774538860135,0.22308436459590822,-0.20469990335199778,0.16636313915820994,0.5640064354726354,-0.3066182066553747,-0.5976082756307909,0.03585842710686394,0.8765505058079536,1.2401692985842454,1.0128521104612254,1.476015785610527,1.1473770137639034,1.0188516587522698,0.7327288595266016,1.6519770483674852,1.2256644161279326,-0.14289956749562183,-0.09503587427471138,0.47003720904208884,0.2430154248083021,0.8079052603177338,-0.09510719800665393,0.7198209135182951,0.5156437202984371,1.2904383692162948,0.2785332748094755,0.504556724765697,0.028505480666197004,0.12592119704286286,0.9341904926299863,0.9076912404387127,1.5431660429313276,1.019818538761901,1.5583643443902133,1,HCG11
SNHG6,-0.44323595091374324,0.27513300323530987,1.7546327807639306,1.3834372355675824,-0.6295917479159732,0.12496291562243714,0.4888617673009972,1.1708762980146517,-0.6019182909381755,0.33216853290881526,0.604289460353175,0.7535784689280662,-0.9320018979265858,0.11054693406167003,0.006291130169134625,1.176306085674927,1.3413356177576552,0.9811455434381102,0.9464503428277912,0.12907446388467517,1.69165697204123,0.9494983336583886,-0.7420961008353459,0.2920145967743894,0.3558349048949032,0.3345254690670965,0.1336390323154504,-0.3265687952952565,-2.4168104657150993,-0.08246447753691852,-0.08120511007860874,-0.13249580371868847,0.3270571671564627,0.09206602125098484,0.2614708472024184,0.5326863676693472,0.04681333307416219,-0.927828308625148,-2.4168104657150993,1.1029683171738944,-0.6109498573238886,0.019832750052304924,0.3463343552362291,0.28271720992394034,-2.4168104657150993,-1.2806802812372324,0.01893125772625824,-0.08105117551040443,-0.1018744125509534,0.5711217686351536,0.4198623384063981,-2.4168104657150993,-2.4168104657150993,-0.30010708378557166,5,SNHG6
CTD-3220F14.1,-1.2936684483343044,-1.1634693527758948,-1.5552325040408705,1.3798265216858285,0.38943660185451645,-0.13621158927127042,-1.1801901158404524,-1.3829539938965985,-0.9726476993039791,-0.5733649123148713,-1.4592221405114925,-1.146446662210504,0.32192148785924407,-0.29231191980394783,0.9186934649141573,-0.69626324097218,-0.9003432075937974,-1.1739350863991724,-1.5627063411677873,-1.428759372558106,-0.6952596491237093,0.16959650341095386,-0.1292163311435703,0.3220244179400615,-1.5132472108302553,0.9204352816261103,0.00580474195682336,0.11098849031957703,0.27162656905991917,-0.1332778517998618,0.71002213106475,-0.8136470935354122,-0.35361426074418534,0.07998750950652525,-0.06383401738618902,0.3238475158923058,0.6421883513326213,-0.5487435168844673,0.49114790117264706,2.0541610323443327,1.8078090191003182,1.0903788974422803,0.9053505182886136,0.40382382984942355,2.4180103967218285,-0.25995794871725264,-0.009153364949478507,-0.7620309027641051,1.0071875591604829,1.28162886136807,0.4754941631046638,0.7015551406386697,1.4240799902425396,1.5726818370163547,1,CTD-3220F14.1
LINC01297,-0.12969907152703603,0.17205697958714852,-0.318358649140207,-0.5493971140563608,-0.5987056611302636,-1.4520342816867096,0.10988629253115607,-0.007489933557958951,0.10184512422846907,-1.4520342816867096,-0.24910878764448338,-0.6150656833130338,-0.05966078874765785,0.02547121046719283,-0.4968377471033629,-1.4520342816867096,-0.30071664202930887,-1.4520342816867096,-0.32374933996622623,-0.8320300509640923,-0.7698800930216279,-1.4520342816867096,0.11424280711890673,-1.4520342816867096,-1.4520342816867096,-0.2606706592553418,-1.4520342816867096,1.3815392781502116,2.284987721715264,2.173130574137309,0.441036896954381,0.07850317002226712,0.2037861852152805,1.8535907410707508,1.8529310003527615,2.13953278284268,0.3056199249387383,0.7565335512110969,-1.4520342816867096,0.37417049461312335,0.018573240059036607,0.8959108592609961,0.6003065538477792,0.24698866050910928,-0.10952947188042213,1.3604468975144581,0.6646979057957091,0.11297212102624508,0.9166437430562487,0.15537030825218173,0.29368386571955324,-0.40422165755389944,-1.4520342816867096,0.9110052775604052,2,LINC01297
U91328.19,-0.481524067536314,0.5008781566240412,2.4676451440511142,1.9120561342274025,1.0130464799099652,1.336393755860229,2.1590246045938146,0.8875157527131434,1.4345735420906154,-0.29027955859812077,-0.2670798774958705,-0.707691635775646,0.7712289515716917,-0.6450123523360651,0.3400531153699571,-1.2746075319242798,-0.743776728882415,-0.5690231199040713,-0.779096996350822,-2.5093035935670693,-0.7153464488153121,-0.7087242636213257,-0.10744316637057169,-0.8643329157402653,-0.2266095772932899,-1.207514829004907,0.6539400228026686,-0.7435057151180103,-0.11646171959659948,-0.7910901505176517,0.8036507335663112,-1.4381070615868676,-1.2112494930125997,0.5064202547201231,-0.16126784473991895,-0.0015520696631780597,0.6150240731980373,0.877499237508951,-0.9001109676185362,0.29115171252223787,0.07551276317575834,1.49592770636656,0.3297321020002594,0.09612043959105841,-0.4505943147040483,0.6618251375800884,-0.0066632521708967956,1.0875752463828057,-0.1307868983668492,0.27911330424744746,-0.09974658427984454,-2.5093035935670693,0.3963620664683446,-0.3344641089840546,3,U91328.19
LINC00863,-0.3517857425455604,-0.196230841007104,-2.5421507870570235,-2.5421507870570235,-1.1286656377639563,-2.5421507870570235,-0.5172687696381522,-1.325276919228167,-1.3666984842145984,-0.1452074227846649,-0.12014761234775283,0.9764947203041642,-0.23577173550793887,-0.5283823693561017,-0.32598315860004445,0.07193306994733951,0.31867925642660555,0.19630448261204325,0.44456186919223256,1.2323212895700921,1.0374275228075347,0.16955812471362822,1.039439239924388,0.4642296075392023,0.8689312228444355,1.244632662174234,0.8747188260476583,-0.2223030918562686,0.4178359469321284,-0.2840205034375581,0.050012969817821884,0.22171804610863888,-0.5743099041078079,0.49065036403905804,-0.2624213776265968,-0.5993307770214974,0.9696514521888551,0.2621500644022184,1.497229092143218,-0.36529810628666604,-2.5421507870570235,0.16214949942094503,1.1514105168698272,-0.14304513292124318,-0.3183760702564899,0.45665196337906905,-0.6033984360843663,0.49481106637388117,1.3814152703520841,1.514882803978069,1.4294481208253809,0.816844429687919,-0.2806336095598227,-0.1929346502422998,5,LINC00863
RP11-352M15.2,-1.5796870269894154,-0.2730892635531953,-1.1471443858279617,-0.5288334849194126,0.44220720918445117,-0.9456205204981952,-0.7343658473535126,-1.1066324573168174,-0.37599517498391427,0.4192596218101547,-0.9905674108327203,0.3697067629610965,1.0528268780847312,-0.37676924526006694,0.4541936516182375,0.40031146303240595,-0.09351603866490088,-1.02859575232029,-0.16230679427712907,-0.486846610776386,-0.6729700212984543,-0.7543299338269434,-0.6264171430509001,0.3612257481109204,1.0771286072819766,2.0714782458388363,1.4921481897978128,0.2945104696169193,1.0847932321668121,0.19404517966236445,-3.7820453413042125,-1.0030430377153243,-0.7200987822495709,0.23788400281733113,0.31700144072427994,-0.02931806748956284,0.00425690077687005,-0.2097715404419659,0.2794520259607698,0.8108375712415653,-0.6657790078922265,-0.3969745473689045,0.869140193496648,0.9601568961027243,1.2743640001409804,-0.3379028015700631,0.6988958985151579,1.1989909572784996,-1.1987536411140662,0.8821239608394223,0.6988830771322095,0.2739757618361107,2.515857331068035,-0.5082813982010767,5,RP11-352M15.2
RP11-480A16.1,-0.7402412805477105,-1.5353147698870124,-0.3212063571889598,-0.03293284301343944,0.37817979811853825,0.6067764609653395,1.52859220692473,0.5332726114757446,0.06375659260538714,-0.539018330964957,-0.9329082977151453,0.3198588739887231,-0.6272348396199071,-0.9122597874961276,-0.25426888385370644,-0.3275070239122144,-0.49765212259225833,-2.8738229430847326,-1.3805907196907132,-0.6728810039826558,-0.24186980265951932,-0.9792959538339445,0.6149173577345748,-1.1430236976202464,-0.47202628236095023,-0.5369628853378261,-0.5995057766253332,-1.015892174555734,-2.8738229430847326,1.1443351639535155,-0.3488588637776764,0.020410516665262435,0.5895715300759936,0.685417293156172,0.20721167899801188,-0.23522609519473975,2.2954406148329536,1.4687277453301353,-0.0063964434736221935,0.3932978110037281,-0.9215525574138658,1.2058052093495255,0.43761937375680854,1.1270252091247666,0.1341488613556292,0.6466647530183317,1.1345347011641516,0.9107279100873069,0.7717230599488769,0.859217823483543,1.3186634696120254,-0.010476326033026432,0.18344974861176314,1.4534026301793586,2,RP11-480A16.1
CH17-189H20.1,-0.16321708168309465,-0.6845530822371693,-1.5622235203544246,0.06402342177735693,-0.2953189901413564,-1.5622235203544246,-0.26891262360815954,-1.5622235203544246,-0.5062081765610686,-0.6649061914673766,-0.6552438756357855,-0.6767260692587223,-1.5622235203544246,-1.5622235203544246,-0.5516430776561767,-1.5622235203544246,-0.5629275646638094,-1.5622235203544246,-0.8666394087577746,-0.6384168904098121,-0.5466829190289473,0.3610753915408175,0.9668724621776137,0.6310229699393841,0.012653622494831665,-0.029925823731786268,-0.8044238490706126,0.325329662555282,-0.2026953001096278,0.27630699153142163,1.537299326179931,1.040606017326299,1.7793863769610365,-0.168138366968494,-0.2948598988037515,-0.32132638769157984,0.061162651955007655,0.4052318515209208,0.815784883027089,2.7261967051508975,1.989166226212205,1.442550149424802,0.14911437918444495,0.7441386342867613,-0.14187801458858043,0.019533413298344952,0.35518556894667014,0.7235953650315959,0.7040860404135484,0.9347239464922622,1.2842014541249316,1.0142871236211155,1.1788971197346558,-1.5622235203544246,2,CH17-189H20.1
RP11-989E6.10,-0.21236748009569006,-1.3715911314446092,-0.37775568328531606,-0.580295289615403,-0.623521571077588,-1.3715911314446092,-0.4919058131152004,-0.4660795843137185,-0.7494975156330005,-1.3715911314446092,-0.31704787131622675,-0.6378635658344016,-0.49945521937381304,-0.30582906407238175,-1.3715911314446092,-1.3715911314446092,-1.3715911314446092,-0.5804670785826974,-0.5602839568898861,-0.4379076384826915,-0.19306176409884912,-0.6382902659585629,-0.3879097520679627,-0.4312083674244479,-1.3715911314446092,-0.10192168480546081,-0.4884689529420031,0.03654450534926265,-0.5679087288763539,0.8966194986273717,-0.38879430558847344,0.7153104250993583,-0.6295306683731584,0.562225387102441,-0.02928614250868688,-1.3715911314446092,2.2858041157894524,1.9374235965022315,1.052391052655794,0.938153222592787,0.7710175987041578,1.7725708091955237,0.4275911174297136,1.1721176372710558,0.8651583680453567,1.5965530339375131,1.6649357605698585,1.4001450231188697,1.5364499976331905,0.849697016437061,1.3364778881541293,0.5961365550940351,0.6276555380242862,-1.3715911314446092,2,RP11-989E6.10
CTD-2010I22.2,-1.1243439001335351,-0.9616847272406094,-0.8057742835329575,-1.1549554533385586,-1.3771581309153578,-1.079960928541092,-1.1781958075639625,-0.9712395967321413,-0.9995318632889234,-1.3799546383623134,-1.188710747417381,-1.3859768693198857,-1.0865903269883737,-1.181812423441402,-1.1159471576608326,-1.0955957591781251,-1.2165295463379626,-0.8346146547144658,0.1560479839095649,-0.22502122442814432,-0.1986661432527307,-0.9546868532911787,-0.992848992018235,-1.02915229009052,-0.26446444218309173,0.5162612739556383,0.6321190836549737,0.9831471752576187,0.9059128514898629,1.029553901227053,0.5124146912774691,0.23315134597716453,0.489385408505994,1.4959179321933251,1.3924387045158872,2.063166459812629,0.45170082771518527,0.16961667895213067,0.7723796857296151,0.2830119313806046,-0.027704017878602594,-0.1637623801514959,0.46241183390755275,0.23262503496370515,1.2917993339845504,1.0519944167263708,1.3342197322673877,0.7456238230179548,0.7650584581063098,0.8079463626397938,0.5196926553221307,1.2264095295831208,1.7521140438794127,1.7187619980488207,1,CTD-2010I22.2
RP11-359G22.2,-0.13674338325376315,-0.6860403815232228,0.5220503236181592,-0.20004728154840007,-0.2759303599917404,-0.04496054881592353,-1.6107832280085477,-0.0005138271052868782,-0.2552613769249993,0.6231847434781365,0.6456411596252757,-0.30114982039175,0.7739117654431296,0.48445548949216977,0.4604800760025589,0.81695743780587,0.9486052418185779,0.6637621238603247,0.3991709899774047,0.5946954144141776,0.7981490499155641,0.9034736509746121,1.0539566519608647,-0.41501599027719144,3.1574154859259815,1.6434468725647307,1.4412109048408264,-0.32718390312913215,0.12862888220953467,-0.3617741299604132,1.4742698664214366,0.8510927766575945,1.8226559425342945,-0.4040257695565931,-0.27544664604639646,-1.6107832280085477,-0.8974404156709538,-0.9640408129880488,-1.6107832280085477,0.16743980511201206,0.2681795745555399,-0.18513967954160856,-1.6107832280085477,-1.6107832280085477,-1.6107832280085477,-0.7622208108365052,-1.6107832280085477,-0.48991987798930386,-0.37241774070439265,-0.2076050789013482,-0.7172972491041572,0.022194324006904638,0.5014123551137116,-1.6107832280085477,5,RP11-359G22.2
CTD-2270P14.5,-1.359472778770677,-0.5806670927216279,0.2388756858696054,-0.8291237917952989,0.1386314354898122,0.29523494967374897,0.47289029276959543,-1.2126495438281284,-0.3537478914217844,0.1210668346212361,-0.9323671495762407,1.0066382463166308,-0.6200234005194987,-0.12375092202904228,1.4989974554249428,-0.02508005213187856,-0.7339981800803131,-0.013353723351410284,-0.7772645777513789,-0.8961417692402387,-0.9868868129598396,-0.9797670596383907,-2.9156357025985677,-2.9156357025985677,-0.46142794063875797,0.12367046091867255,0.6526412681355885,0.5211282632425093,0.030533079142871285,-0.05056405344956636,1.352284350936672,0.4071301243260365,0.8435952137135427,-1.645526550649402,-0.9406412394699128,0.3425719890367259,0.14601847742736682,0.3965985827617169,0.43235244871462125,0.42277892885803586,1.4846390757047412,1.1082884513824773,0.4680676600439721,0.9369072424631555,2.089762178885073,0.0691678927973969,0.7920097352975823,-0.10328891896458482,0.17847602789962375,-0.027835978391934205,-0.6575196775031109,0.4276788913340133,2.163417254473697,0.9803180124184916,1,CTD-2270P14.5
MIR137HG,-0.5298897889853352,-0.6189700253919898,-1.2655016802553232,-1.2655016802553232,-1.2655016802553232,-0.48316794228946924,-0.7094682019196078,-1.2655016802553232,-0.7124489419147102,-1.2655016802553232,-1.2655016802553232,-1.2655016802553232,-1.2655016802553232,-1.2655016802553232,-1.2655016802553232,-0.3842002762448226,-1.2655016802553232,-0.7659633521148554,-0.3861648456066956,-0.4354397741347604,-0.7338599975360848,-1.2655016802553232,-0.39099072773708365,-1.2655016802553232,-0.10537610104931934,-1.2655016802553232,-0.1669517641930046,0.24796434313414342,0.7466275922582101,0.8224860822310617,0.7519816399663541,0.9244965402508146,0.6970027048912943,1.167115320537323,0.7685128257938658,0.27468173209497654,2.0247434689088384,1.6562282785669196,1.0005658703610505,0.6846489904601569,1.1729535549883958,1.7025348204164181,1.3127160573933563,1.1156097670058478,0.18742107916349598,0.8037929213059765,0.9746996678035624,1.0178807857133212,0.9383672782856123,0.09958663036139719,0.9641862713592221,1.2853820579600121,0.9579196131484764,-0.16019063166783462,2,MIR137HG
RP11-267C16.1,-0.5993771382122185,-0.7117394549852512,-0.41278881010681445,-0.016180672658384583,0.11313372953729679,-0.5404440330653422,0.008197564495714217,-0.10718918518293961,-0.1540402314227393,-0.3571234453116263,-0.6845060647501904,-0.7044667880135403,-0.15847576687729978,-0.33213223544212067,0.06876030931834883,-1.5272491296106778,-0.8674876840908101,-0.8971510727245448,-0.8809295683187933,-0.668870846050108,-1.5272491296106778,-1.5272491296106778,-1.5272491296106778,-1.5272491296106778,-0.21228097895598189,-1.5272491296106778,-0.8231204082587186,-0.3952720921452235,0.22942265112167284,0.010300198567173218,0.33373530899183784,0.23611357097859156,-0.6951225011054307,-0.04049453123866927,0.5526920378693932,0.08036246363776121,2.096346993630598,2.4624527895615533,1.6943308046520793,1.1836587253790525,1.3815904969533024,2.0442590335502393,0.8216690833072059,1.7440902434978083,-0.20749919733821487,0.6176699923345971,1.3822044477515931,1.2266325827602285,0.4538269979096137,0.7001365972421296,0.4788223650893639,0.21729521817099348,1.0197324072215332,-1.5272491296106778,2,RP11-267C16.1
CTD-3162L10.1,-1.6855160469420987,-1.0174729385903867,-1.4170886460537615,0.7500650380177047,0.037982819659048914,-0.2661426215482889,-1.0345288550026255,-0.7485991840517169,-0.8228264288171028,-0.6742401674716288,-1.3191538371731328,-1.0001090427996422,0.7097266679045723,-0.128853902407477,0.7664194930645041,-0.7885214012860456,-1.3921388980346525,-1.230975968607314,-1.7115461633149094,-1.5141267379397054,-0.5398783731953523,0.34231307879098466,-0.3408362357713926,0.2234830180193102,-1.1286365412513026,0.7020314596218717,-0.2569082453185982,-0.27401936883646827,0.24611094635992647,0.03336786702393764,0.6405720832240713,-0.8558371782209256,-0.19138499616883184,0.25090794949647544,-0.02814048803542825,-0.22553790655623776,0.9021746388319253,-0.39042545080965124,0.4283601478905896,1.954552258847832,2.1022653358249106,0.9961773039491324,1.092814651552456,0.4863718229127855,2.4524527999206636,-0.2700359137088355,-0.23109591276145897,-0.8070903640616108,1.090128066057904,1.3102098417702064,0.7845096436379817,0.8849343704326403,1.6219416106542455,1.481794901270934,1,CTD-3162L10.1
RP11-274H24.1,-2.2505493015513798,-1.4116863723327377,-1.9134845328610524,-0.7999775969528107,-0.9634253251166538,-0.09590142816273414,-1.1529885446177706,-0.3737531820450003,-0.48672222376585633,-0.9806883660889167,-1.3301185849709025,-1.0179062381175528,-0.49743694998707566,0.2098079894702809,0.04706775059593234,-1.4837455147019138,-1.8821550895288448,-1.9724772164215414,1.7343833164668288,1.6147952309163571,1.6538253741921995,1.032737557153352,1.279964444694977,0.1465842478992573,0.04631070500264265,0.1330436544532552,0.8095332955231284,0.9478763332179247,1.6087309034846922,0.8309752011494814,-0.564916902287754,0.3007592967295012,0.3413870371474845,0.35952700169164614,1.2823579141514074,1.4831880969817046,-0.6289627778394734,-0.3590593026464967,0.9835896341775657,0.26129863329676134,-0.6040019646479473,-0.11785042301583121,0.8122919184320136,-0.05543988592798027,0.6043089910250697,-0.254404583300135,0.2834411902953078,0.3897862120913683,-0.34797580121398036,0.26446138269065966,-0.3028226142900214,0.9771698973644882,1.139574129074696,0.2696733830222598,5,RP11-274H24.1
MIR181A1HG,-0.5548543000392444,-0.6861000404868832,-0.3369082485124915,-1.6386629117618476,-0.2636522420168188,-1.6386629117618476,-1.6386629117618476,-0.4525974707605482,-0.24236145190017308,-0.6647766622910244,-1.6386629117618476,-0.28963040632697606,-1.6386629117618476,-1.6386629117618476,-1.6386629117618476,-1.6386629117618476,-1.6386629117618476,-0.9026716256647042,-0.3430981644985513,-0.6360270045862613,-0.5364652882779608,-0.2904036297305034,-0.3502083440295578,0.4453927923897602,-0.5420756909918657,-0.2706674229269379,0.7299483991462964,-0.03051916832999868,0.15307778711153947,0.840770590869668,0.5350754697570037,0.4210475851663494,0.47235306741976785,0.09795318633286482,0.2780751251860577,0.2391212063272739,0.1232483094937934,1.1638950592522357,1.1614793102982193,1.0693063666566531,0.6985243448027556,1.7798853702114774,0.7179584855182176,1.3596690119257615,0.9390534419092731,0.5944259337662594,0.23529399408309265,1.0546509576418857,0.8210329474652478,1.2228976045017044,1.646432166353249,1.157703777038441,-0.07095451987922771,2.253665596481501,2,MIR181A1HG
SNHG24,-1.4141692138093402,-1.2490365562913903,-1.2721796982715288,0.48620627730916965,-0.1421728563122106,-0.24421268432894422,-1.369588531362683,-1.570694961913416,-1.2105834741023231,0.24643219115509585,0.4309028634233045,-0.10083264226629378,1.7693603590504563,1.2833475934358531,1.3696864682078211,0.6887738991027923,0.1611482599141421,0.7351901111034531,-1.040238450900399,-0.7039980860779594,-0.7237862688645942,0.16082679043011158,-0.702876572634346,-0.1293402283515937,-0.8145518238541635,-1.036799607518835,-0.5011973394585459,-0.6675325856402949,-0.7834712395026014,-0.9502184910460884,-0.5041006686184284,-0.3394230359013951,-0.32230848191890726,-0.8627388553453358,-0.6917713092760788,-0.10383350546381383,-0.7310711677004808,-0.8537820164759716,-0.29599627089110186,1.0369835236464957,0.589446071822243,-0.2287844740287505,0.0554789241137183,-0.5527783733589618,-0.21155184306760264,0.9751608088633978,1.399353179277312,1.0062798230756742,1.0363099847228585,1.2071762877991123,0.8208541606499508,1.7911158345030886,2.374034609940741,2.7015532930076,1,SNHG24
RP5-898J17.1,-0.9664648871577475,-1.389623484028908,-0.8813707622724626,-0.9849505916812503,-1.389623484028908,-1.389623484028908,-1.0697668459045322,-0.8256620905630795,-0.9421338509940416,-1.009382605352749,-1.005288170370191,-1.014391313612959,-1.389623484028908,-0.8445871075442868,-0.5565974945243262,-1.389623484028908,-0.9661688598764735,-0.7006413378824471,-0.883787532295399,-0.5814799545475619,-0.865149689312925,-0.378433202026781,-0.6874256325834575,-0.5759317694295334,-0.5100488786515456,-0.8555079166489916,-0.336261164703502,0.5871380620469544,0.42164477320256327,0.08016192369376836,0.9659196001021384,0.8811827201946191,1.1715276466111535,-0.1503628613500917,0.024834078669024456,0.2717880699522317,0.34641659895305293,0.23091755572223957,0.9914540312273529,1.593921185280026,1.4141175259265488,0.814093491442072,1.1675717845951394,0.9469038244129092,1.475035179125553,1.156016565794215,1.0338002414616152,0.9498342804060959,0.7622575300704155,1.0863104513972677,0.9923091488543161,1.8519578901147689,1.7549680995512649,1.5678296806235905,1,RP5-898J17.1
AP000233.2,-1.7234824715486823,-1.7234824715486823,-1.7234824715486823,-0.6955747914561087,-0.7517265166997421,-1.7234824715486823,0.05520581152747075,0.4185289821955723,0.6053890099202117,-1.7234824715486823,-1.7234824715486823,-0.7703570285501483,-0.13787148822664697,-0.736686762256079,-0.6357210884520292,-0.43574039360078676,-0.6478674042487066,-0.993565871204132,0.2052513614303611,-0.028414426360684596,0.2738883890517522,0.1407884648300868,0.06016693540290385,-0.016527597751325722,0.6216000058000545,-0.07415878451613644,0.36810935317902377,0.10571131307489781,-0.2601231636405409,0.43117829582131995,0.0586024466738729,0.892101056825785,-0.37061286612163924,0.5160290307102902,0.8931332980067703,0.13880289180776947,2.2795933315997243,1.8939630667550733,0.3003077126154529,-0.6553707409829408,0.19603213037365663,1.2508487393489853,0.11855523460150534,0.937521915767624,-1.7234824715486823,1.4793227173914425,1.340340946773766,1.1366990030498445,1.8336416402893763,0.19125940235177907,1.2355167740842679,0.585790891396451,0.43429854379994864,-1.7234824715486823,2,AP000233.2
