	random_trimmed_F1_S1_R1_001.fastq	random_trimmed_F2_S2_R1_001.fastq	random_trimmed_F3_S3_R1_001.fastq	random_trimmed_F4_S4_R1_001.fastq	random_trimmed_M1_S5_R1_001.fastq	random_trimmed_M2_S6_R1_001.fastq	random_trimmed_M4_S7_R1_001.fastq
hsa-miR-708-5p	23.9648675042388	45.7073369842512	51.3183677494358	60.9887417477721	27.0323355330432	35.8926324003951	74.1171630283711
hsa-miR-223-5p	23.4807287667794	18.4246629703958	17.832853281122	19.2750202065485	10.3269596418367	16.8411178418276	18.9434537186216
hsa-miR-337-3p	23.1176247136849	43.5814143338209	16.8266107762311	27.3013964019806	24.2481062178422	39.2608559687606	43.721203069214
hsa-miR-26a-2-3p	22.6334859762255	21.6135469460413	13.6401761774099	10.2526703226322	15.5410618139406	13.3676372869507	6.62660738446078
hsa-miR-450b-5p	22.0283125544013	57.3999115616177	20.2925571819664	33.5701719706757	28.5510060686075	67.1539573942875	98.6067990144218
hsa-miR-362-5p	21.7862431856716	66.966563488554	36.6719490671349	60.461461559751	33.8663529430823	47.3656439301401	54.0212558515824
hsa-miR-4286	20.9390003951177	9.92097236867467	7.65862350944739	21.7356610839803	19.2364934504802	11.7887824892793	27.8749680194165
hsa-miR-486-3p	20.9390003951177	0.708640883476762	1.22985195042221	3.63237462858969	9.6182467252401	3.36822356836552	8.64340093625319
hsa-miR-330-3p	20.5153789998408	53.5023867024955	31.7525412654461	101.17920941249	44.2945572872899	67.7854993133561	152.772111548275
hsa-miR-15b-3p	20.3943443154759	2.12592265043029	4.08087238094642	6.21018888113722	6.6821503564826	6.31541919068535	8.35528757171142
hsa-miR-424-3p	20.0312402623814	79.7220993911358	29.7400562556643	67.6676241293725	35.435645829832	82.4162204384438	142.472058765907
hsa-miR-3622a-5p	19.9102055780166	7.440729276506	4.19267710371207	12.8890712627376	5.16347982091837	6.52593316370819	11.9567046284836
hsa-miR-181c-5p	19.9102055780166	36.4950054990533	26.5536216568431	25.7781425254752	34.7775552644208	36.629431305975	35.5099721797735
hsa-miR-941	18.9419281030978	6.02344750955248	16.3234895237857	15.4082988277273	10.1244702370948	8.63107289393664	15.5581216852557
hsa-miR-769-5p	18.820893418733	23.7394695964715	31.7525412654461	35.2105992222969	32.448927109889	21.4724252483302	32.7728952166267
hsa-miR-671-3p	17.9736506281791	14.1728176695352	7.77042823221304	22.6144613973487	10.5294490465786	13.1571233139278	19.663737129976
hsa-miR-760	17.9736506281791	10.2752928104131	6.31696683625952	21.9700078342119	15.1360830044568	13.7886652329963	32.1966684875431
hsa-miR-370-3p	17.9736506281791	136.767690511015	34.6594640573531	92.5669663414793	41.1053491626051	57.5755716217481	109.050908479061
hsa-miR-148a-5p	17.7920986016318	3.54320441738381	6.54057628179083	6.8546424442741	4.55601160669268	2.31565370325129	4.60981383266837
hsa-miR-874-3p	16.7027864423482	21.2592265043029	18.3918768949503	22.1457678968856	21.4638769026411	16.1043189362476	47.3946484671217
hsa-miR-708-3p	16.6422691001658	29.0542762225473	21.2428973254745	29.5276905291807	21.666366307383	9.05210083998233	20.311992200195
hsa-miR-181a-3p	16.521234415801	10.9839336938898	9.89471796476049	12.2446176996007	13.1111889570378	13.6307797532292	14.0815406919792
hsa-miR-483-3p	16.3396823892537	17.0073812034423	3.6336534898838	13.0648313254113	7.94770913611945	6.42067617719677	6.69863572559622
hsa-miR-210-3p	16.1581303627065	1.41728176695352	4.02497001956359	4.10106812905288	7.03650681478092	2.73668164929698	4.53778549153292
hsa-miR-576-3p	16.097613020524	9.21233148519791	6.98779517285346	6.15160219357932	10.3269596418367	4.63130740650259	6.55457904332534
hsa-miR-130b-3p	15.7950263096119	14.5271381112736	5.14301724722014	14.5880852019167	9.41575732049821	13.9991792060192	16.6385468022874
hsa-miR-590-3p	15.7950263096119	14.881458553012	16.0439777168715	15.7012322655167	15.7435512186825	13.0518663274164	4.96995553834558
hsa-miR-628-5p	15.1898528877877	72.6356905563681	40.0819931114874	80.088001891647	49.10368064991	80.8373656407724	93.7809001583471
hsa-let-7c-3p	15.0688182034229	18.0703425286574	9.22388962816656	19.1578468314327	13.1111889570378	17.683173733919	28.8113364541773
hsa-miR-331-5p	15.0083008612405	13.1098563443201	8.94437782125242	15.4668855152851	12.6555877963686	14.8412350981106	18.7273686952152
hsa-miR-425-3p	14.8872661768756	16.2987403199655	15.4849541030433	23.5518483982751	12.3012313380702	13.2623803004392	19.1595387420279
hsa-miR-29b-1-5p	14.8872661768756	34.369082848623	22.6125051793538	28.238783402907	21.3120098490846	21.682939221353	45.9540816444128
hsa-miR-342-5p	14.7662314925108	22.6765082712564	16.3234895237857	38.9601472260024	24.5012179737695	36.4189173329522	47.9708751962052
hsa-miR-532-3p	14.7662314925108	14.1728176695352	13.4165667318786	34.2732122213705	18.578402885069	27.5773304659927	51.5002639118419
hsa-miR-655-3p	14.1610580706866	32.9518010816694	17.0502202217624	18.6305666434117	19.6920946111495	23.7880789515815	32.340725169814
hsa-miR-504-5p	13.8584713597744	38.2666077077452	50.591637051459	117.700655303818	55.6339639528362	90.3104944268004	171.283395220084
hsa-miR-376c-3p	13.8584713597744	17.0073812034423	29.6841538942815	18.9235000812011	28.5510060686075	23.0512800460015	29.8917615712089
hsa-miR-374b-3p	13.797954017592	35.4320441738381	14.4228092367695	19.9780604572433	26.3995561432248	21.682939221353	21.4284314877944
hsa-miR-485-5p	13.4348499644975	154.838033039673	91.0649466926262	293.81223810286	89.2978274911765	234.512565947449	500.668999232466
hsa-miR-589-5p	13.4348499644975	7.79504971824438	7.37911170253325	7.08898919450569	10.3269596418367	8.21004494789095	11.5245345816709
hsa-miR-132-5p	13.3138152801327	29.4085966642856	14.1432974298554	27.8286765900017	16.5535088376501	24.9459058032071	28.2351097250938
hsa-let-7e-3p	13.1927805957678	12.4012154608433	7.54681878668173	13.9436316387798	12.706210147554	11.6835255027679	14.0455265214114
hsa-miR-221-5p	12.648124516126	18.4246629703958	15.4849541030433	29.5862772167386	19.2364934504802	19.683056477636	23.8413809158317
hsa-miR-598-3p	12.3455378052139	18.4246629703958	15.7085635485746	14.9396053272641	11.6937631238445	18.2094586664761	22.1127007285811
hsa-miR-576-5p	12.0429510943018	6.02344750955248	4.30448182647773	5.91725544334773	8.20082089204682	7.89427398835668	3.88953042131394
hsa-miR-671-5p	11.9824337521194	11.3382541356282	2.96282515328987	6.38594894381091	2.02489404741897	3.68399452789979	9.72382605328484
hsa-miR-3615	11.6798470412073	6.02344750955248	8.44125656880697	22.2629412720014	21.1601427955282	18.5252296260103	32.6288385343558
hsa-miR-628-3p	11.6193296990249	19.487624295611	12.0190076973079	28.0044366526754	20.2995628253752	29.892984169244	35.2218588152317
hsa-miR-455-5p	11.3772603302952	38.9752485912219	29.9636657011956	18.8649133936432	26.576734372374	22.5249951134444	32.7728952166267
hsa-miR-136-3p	11.3772603302952	39.3295690329603	23.4230894194048	29.8206239669702	28.8547401757203	35.8926324003951	39.327474259952
hsa-miR-369-5p	11.2562256459303	47.1246187512047	20.5720689888806	58.9382076832457	38.219875145033	59.4701973789537	76.8542399915179
hsa-let-7f-1-3p	10.8931215928358	2.83456353390705	3.6336534898838	5.03845512997925	6.53028330292617	8.10478796137953	5.18604056175191
hsa-miR-4662a-5p	10.8931215928358	12.4012154608433	9.22388962816656	35.9136394729917	9.92198083235295	6.73644713673104	14.1175548625469
hsa-miR-26b-3p	10.7115695662885	12.7555359025817	6.59647864317366	9.13952325903213	9.01077851101441	13.3676372869507	10.8042511703165
hsa-miR-181d-5p	10.4695001975589	49.0733811807658	26.8051822830659	37.2611332868233	29.9178095506153	45.9973031054916	50.8880230121907
hsa-miR-549a	10.2274308288292	0.708640883476762	0	0.117173375115797	0	0	0.504198387948103
hsa-miR-21-3p	9.98536146009949	4.25184530086057	5.92565030657973	8.55365638345315	1.82240464267707	1.78936877069418	1.44056682270886
hsa-miR-485-3p	9.92484411791707	32.9518010816694	18.0005603652705	77.1000808261942	18.8315146409964	50.2075825659485	79.0150902255812
hsa-miR-32-5p	9.74329209136981	17.3617016451807	11.683593529011	7.73344275764257	19.1352487481093	14.7359781115991	8.13920254830509
hsa-miR-92a-1-5p	9.68277474918739	7.79504971824438	8.04994003912718	8.31930963322156	5.61908098158764	7.0522180962653	10.0839677589621
hsa-miR-212-5p	9.50122272264012	13.8184972277969	5.19891960860297	7.79202944520047	12.3518536892557	12.3150674218364	14.621753250495
hsa-miR-323b-3p	9.47096405154891	42.1641325668674	24.4852342856785	93.885166811532	35.5875128833884	83.1530193440237	113.588693970594
hsa-miR-19a-3p	9.31967069609286	9.92097236867467	9.72701088061201	5.80008206823193	6.6821503564826	4.99970685929257	7.34689079581521
hsa-miR-32-3p	9.31967069609286	24.4481104799483	11.6276911676282	19.8023003945696	12.5037207428121	28.6299003311069	27.946996360552
hsa-miR-381-3p	9.1381186695456	18.7789834121342	19.1186075929271	12.1860310120428	16.4016417840936	12.4203244083478	18.9434537186216
hsa-miR-98-3p	9.01708398518076	9.21233148519791	6.54057628179083	13.7092848885482	9.71949142761105	8.63107289393664	10.6601944880456
hsa-miR-625-3p	8.89604930081591	6.73208839302924	10.2860344944403	13.9436316387798	26.576734372374	13.2623803004392	7.56297581922154
hsa-miR-3605-3p	8.83553195863349	14.1728176695352	4.2485794650949	17.3416595171379	6.78339505885355	13.3676372869507	16.9986885079646
hsa-miR-424-5p	8.71449727426865	26.928353572117	19.0627052315442	25.8367292130331	16.8066205935774	16.4200898957819	33.637235310252
hsa-miR-7-1-3p	8.65397993208623	5.6691270678141	7.09959989561911	6.15160219357932	7.79584208256303	6.84170412324246	7.92311752489876
hsa-miR-889-3p	8.59346258990381	92.1233148519791	59.0887959816488	93.6215267175215	50.3692394295469	107.677897201185	83.9130174227914
hsa-miR-499a-5p	8.04880651026202	12.046895019105	13.6401761774099	17.2244861420221	19.7933393135204	13.4728942734621	11.3804778994
hsa-miR-1299	8.04880651026202	19.1333038538726	8.66486601433829	8.84658982124264	7.23899621952281	27.6825874525041	25.353976079676
hsa-miR-877-5p	7.9882891680796	20.5505856208261	4.91940780168883	22.1457678968856	14.0730136295618	18.7357435990332	40.9841261060672
hsa-miR-29c-5p	7.92777182589717	8.50369060172115	8.04994003912718	9.13952325903213	6.32779389818428	8.10478796137953	12.1007613107545
hsa-miR-326	7.68570245716749	6.73208839302924	5.75794322243125	4.68693500463186	1.87302699386255	2.84193863580841	12.8930730632443
hsa-miR-324-5p	7.56466777280265	4.60616574259895	6.76418572732215	9.90115019728481	8.35268794560325	9.3678717995166	12.1727896518899
hsa-miR-503-5p	7.56466777280265	24.4481104799483	9.72701088061201	18.454806580738	11.4406513679172	12.946609340905	40.7680410826609
hsa-miR-25-5p	7.32259840407296	5.6691270678141	3.41004404435249	10.0769102599585	5.72032568395859	5.36810631208254	7.92311752489876
hsa-miR-1468-5p	7.32259840407296	21.2592265043029	9.61520615784636	15.6426455779588	19.3377381528512	14.209693179042	18.9434537186216
hsa-miR-501-5p	7.26208106189054	11.6925745773666	8.21764712327566	18.3376332056222	9.26389026694178	12.1045534488136	18.0070852838608
hsa-let-7i-3p	7.26208106189054	19.8419447373493	8.66486601433829	8.14354957054786	11.0862949096189	5.78913425812823	8.71542927738863
hsa-miR-18a-3p	7.1410463775257	1.06296132521514	1.56526611871917	4.33541487928447	2.73360696401561	5.05233535254828	3.74547373904305
hsa-miR-139-3p	6.95949435097844	8.85801104345953	4.63989599477469	18.7477400185275	11.0862949096189	9.57838577253944	27.1546846080621
hsa-miR-1303	6.95949435097844	3.89752485912219	3.35414168296966	5.91725544334773	3.03734107112845	3.05245260883125	7.4909474780861
hsa-miR-1270	6.89897700879601	1.06296132521514	1.50936375733635	3.04650775301071	5.01161276736195	2.73668164929698	9.50774102987851
hsa-miR-766-3p	6.89897700879601	0.708640883476762	1.28575431180504	1.69901393917905	0.658090565411165	0.631541919068535	2.30490691633418
hsa-miR-1296-5p	6.89897700879601	1.41728176695352	5.53433377689994	6.7374690691583	6.32779389818428	2.10513973022845	4.75387051493925
hsa-miR-411-3p	6.8687183377048	33.8376021860154	19.9291918329781	38.022760225076	21.7676110097539	38.2082861036463	54.9936384569109
hsa-miR-450a-5p	6.83845966661359	13.4641767860585	6.65238100455649	13.0648313254113	8.15019854086135	23.0512800460015	36.2302555911279
hsa-miR-656-3p	6.71742498224875	19.8419447373493	9.27979198954939	12.1274443244849	10.6813161001351	18.8410005855446	27.0826562669267
hsa-miR-379-3p	6.62664896897512	17.5388618660499	12.7177872145933	22.0871812093277	17.717822914916	24.2091068976272	29.1354639892868
hsa-miR-676-3p	6.59639029788391	4.60616574259895	4.41628654924338	6.38594894381091	9.06140086219989	5.57862028510539	9.14759932420129
hsa-miR-505-5p	6.59639029788391	10.6296132521514	6.76418572732215	15.1739520774957	10.4282043442077	14.7359781115991	21.0322756115494
hsa-miR-944	6.47535561351907	3.18888397564543	1.73297320286766	3.456614565916	2.58173991045919	2.63142466278556	0.792311752489876
hsa-miR-96-5p	6.41483827133664	81.4937015998277	38.5726293541511	71.0656520077306	40.7003703531213	60.7332812170907	92.7004750413155
hsa-miR-3158-3p	6.41483827133664	1.41728176695352	1.17394958903938	1.58184056406325	4.40414455313626	2.10513973022845	0.720283411354432
hsa-miR-27a-5p	6.23328624478938	10.2752928104131	10.062425048909	12.7133112000639	10.2763372906513	6.42067617719677	13.325243110057
hsa-miR-148b-5p	5.56759548078275	8.14937015998277	3.52184876711814	3.63237462858969	5.16347982091837	3.57873754138836	2.73707696314684
hsa-miR-942-5p	5.56759548078275	4.25184530086057	2.68331334637573	4.10106812905288	6.73277270766807	3.47348055487694	4.68184217380381
hsa-miR-193b-5p	5.50707813860033	6.37776795129086	0.670828336593932	5.68290869311613	4.80912336262005	2.63142466278556	7.85108918376331
hsa-miR-93-3p	5.50707813860033	4.96048618433734	2.12428973254745	5.80008206823193	3.89792104128151	5.05233535254828	6.84269240786711
hsa-miR-1307-3p	5.50707813860033	1.41728176695352	3.57775112850097	8.31930963322156	4.45476690432173	3.15770959534267	8.71542927738863
hsa-let-7c	5.50707813860033	9.3894917060671	4.14609180255972	7.12804698621096	7.15462563421369	6.59610448804914	5.22205473231964
hsa-miR-135b-5p	5.44656079641791	1.41728176695352	1.17394958903938	1.58184056406325	0.455601160669268	1.15782685162565	0.21608502340633
hsa-miR-4454	5.32552611205306	8.14937015998277	1.56526611871917	48.392603922824	5.82157038632953	7.89427398835668	4.17764378585571
hsa-miR-200c-3p	5.32552611205306	5.6691270678141	3.35414168296966	5.09704181753715	4.20165514839436	6.42067617719677	6.12240899651268
hsa-miR-362-3p	5.32552611205306	7.440729276506	9.55930379646353	5.85866875578983	6.37841624936975	7.47324604231099	4.24967212699115
hsa-miR-378a-5p	5.32552611205306	1.77160220869191	1.50936375733635	3.16368112812651	6.12530449344238	1.05256986511422	1.94476521065697
hsa-miR-409-5p	5.26500876987064	63.0690386294318	39.3552624135107	79.0920282031627	34.2207094013806	74.4166894635757	119.206904579159
hsa-miR-1247-3p	5.1439740855058	1.41728176695352	2.06838737116462	1.52325387650536	1.97427169623349	0.842055892091379	1.00839677589621
hsa-miR-212-3p	5.08345674332338	4.96048618433734	2.79511806914138	4.68693500463186	2.53111755927371	2.31565370325129	3.09721866882406
hsa-miR-433-3p	5.08345674332338	47.8332596346815	31.9202483495946	108.44395866967	33.9169752942677	68.9433261649817	152.70008320714
hsa-miR-6842-3p	5.08345674332338	1.77160220869191	0.614925975211104	1.17173375115797	1.92364934504802	1.68411178418276	2.23287857519874
hsa-miR-224-3p	5.08345674332338	4.96048618433734	1.67707084148483	2.81216100277912	3.39169752942677	1.78936877069418	2.08882189292785
hsa-miR-500a-5p	4.90190471677611	6.02344750955248	3.6336534898838	5.21421519265295	6.70746153207533	7.68376001533384	7.34689079581521
hsa-miR-542-3p	4.90190471677611	72.9900109981065	22.1932374689826	29.8792106545281	20.2489404741897	46.4183310515373	66.4821588680141
hsa-miR-191-3p	4.90190471677611	5.6691270678141	1.621168480102	6.913229131832	2.12613874978992	3.36822356836552	5.97835231424179
hsa-miR-204-3p	4.84138737459369	25.1567513634251	10.7332533855029	23.4346750231593	25.1593085391807	46.2078170785145	59.0632397310635
hsa-miR-1291	4.72035269022885	0.708640883476762	2.45970390084442	1.05456037604217	1.41742583319328	0.315770959534267	1.44056682270886
hsa-miR-18a-5p	4.62957667695522	1.59444198782271	4.10882356163783	2.25558747097908	4.88505688939826	2.31565370325129	3.24127535109495
hsa-miR-1255a	4.53880066368159	0.708640883476762	1.34165667318786	0.527280188021085	0.455601160669268	1.36834082464849	0.504198387948103
hsa-miR-23c	4.50854199259038	7.97220993911358	4.97531016307166	7.29404260095834	7.11244034155913	10.4204416646308	13.6493706451665
hsa-miR-190a-5p	4.47828332149917	4.96048618433734	5.81384558381408	5.21421519265295	5.46721392803122	6.1049052176625	9.29165600647218
hsa-miR-1294	4.47828332149917	1.77160220869191	0.726730697976759	0.527280188021085	2.12613874978992	1.99988274371703	1.87273686952152
hsa-miR-548e-3p	4.47828332149917	4.60616574259895	3.85726293541511	3.63237462858969	3.84729869009604	1.68411178418276	5.47415392629369
hsa-miR-3177-3p	4.47828332149917	3.54320441738381	1.22985195042221	3.69096131614759	1.51867053556423	3.2629665818541	6.05038065537723
hsa-miR-616-3p	4.35724863713433	3.54320441738381	0.782633059359587	1.69901393917905	1.82240464267707	1.78936877069418	2.30490691633418
hsa-miR-376a-3p	4.2967312949519	6.37776795129086	4.863505440306	7.32333594473729	6.78339505885355	8.21004494789095	7.13080577240888
hsa-miR-106a-5p	4.08492059731343	6.02344750955248	6.75486866709167	4.59905497329502	9.26389026694178	5.36810631208254	3.38533203336583
hsa-miR-4510	4.05466192622222	6.37776795129086	1.90068028701614	4.62834831707397	4.2269663239871	5.1575923390597	6.41052236105445
hsa-miR-92b-5p	4.05466192622222	7.440729276506	2.90692279190704	9.25669663414793	5.56845863040216	5.57862028510539	14.8378382739013
hsa-miR-431-5p	4.05466192622222	10.2752928104131	3.13053223743835	6.50312231892671	1.87302699386255	9.47312878602802	10.0119394178266
hsa-miR-124-3p	3.9941445840398	125.783756817125	75.6358949509658	191.285534876538	82.5650547835085	120.098221609533	195.917087888406
hsa-miR-1307-5p	3.87310989967496	1.41728176695352	1.06214486627373	1.99194737696854	1.92364934504802	0.736798905579957	0.504198387948103
hsa-miR-1226-3p	3.87310989967496	1.77160220869191	1.45346139595352	4.51117494195817	2.27800580334634	4.42079343347974	5.90632397310635
hsa-miR-4326	3.87310989967496	1.77160220869191	0.335414168296966	1.23032043871586	1.51867053556423	0.631541919068535	0.936368434760762
hsa-miR-320e	3.87310989967496	0.354320441738381	0.894437782125242	0.175760062673695	0.759335267782113	1.28939808476492	0.522205473231964
hsa-miR-296-3p	3.75207521531011	2.83456353390705	2.12428973254745	2.22629412720014	3.03734107112845	3.05245260883125	5.54618226742913
hsa-miR-651-5p	3.69155787312769	4.96048618433734	3.91316529679793	3.74954800370549	4.60663395787815	4.63130740650259	3.1692470099595
hsa-miR-550a-3-5p|hsa-miR-550a-5p	3.63104053094527	5.84628728868329	1.76092438355907	2.98792106545281	4.7078786602491	3.10508110208696	3.74547373904305
hsa-miR-185-3p	3.57052318876285	2.83456353390705	2.57150862361007	2.75357431522122	1.21493642845138	0.947312878602802	3.24127535109495
hsa-miR-6511a-3p	3.57052318876285	1.06296132521514	1.0062425048909	3.16368112812651	0.35435645829832	1.8946257572056	4.10561544472027
hsa-miR-127-5p	3.51000584658043	12.046895019105	12.9134454794332	13.240591388085	8.35268794560325	10.8414696106765	20.3840205413304
hsa-miR-365b-5p	3.51000584658043	2.83456353390705	0.614925975211104	9.31528332170583	4.75850101143458	3.47348055487694	6.98674909013799
hsa-miR-548av-5p|hsa-miR-548k	3.44948850439801	2.48024309216867	1.28575431180504	1.46466718894746	2.07551639860444	0.842055892091379	3.24127535109495
hsa-miR-3909	3.44948850439801	3.18888397564543	2.79511806914138	2.34346750231593	2.9360963687575	2.31565370325129	3.67344539790761
hsa-miR-664b-3p	3.38897116221559	1.41728176695352	1.17394958903938	2.57781425254752	1.61991523793518	3.36822356836552	2.80910530428229
hsa-miR-7977	3.38897116221559	1.41728176695352	0.95034014350807	2.10912075208434	3.64480928535414	3.89450850092263	5.61821060856457
hsa-miR-1908-5p	3.26793647785074	3.18888397564543	1.34165667318786	3.98389475393708	2.17676110097539	2.10513973022845	14.1895832036823
hsa-miR-1287-5p	3.26793647785074	3.89752485912219	2.90692279190704	3.69096131614759	4.7078786602491	2.94719562231983	4.39372880926204
hsa-miR-4636	3.26793647785074	2.83456353390705	1.621168480102	1.17173375115797	5.41659157684574	2.73668164929698	3.02519032768862
hsa-miR-873-5p	3.26793647785074	3.89752485912219	2.90692279190704	4.92128175486346	2.37925050571729	4.52605041999117	6.91472074900255
hsa-miR-29b-2-5p	3.20741913566832	12.4012154608433	9.64315733853777	16.4042725162115	9.51700202286915	10.8414696106765	26.5784578789786
hsa-miR-3613-3p	3.1469017934859	1.06296132521514	1.28575431180504	1.40608050138956	3.23983047587035	2.42091068976272	0.720283411354432
hsa-miR-625-5p	3.1469017934859	6.02344750955248	8.27354948465849	7.55768269496888	15.9460406234244	11.0519835836994	8.35528757171142
hsa-miR-1292-5p	3.08638445130348	0.354320441738381	0.726730697976759	2.87074769033702	2.63236226164466	1.47359781115991	3.96155876244938
hsa-miR-33b-3p	3.08638445130348	0.708640883476762	0.670828336593932	1.17173375115797	0.455601160669268	1.26308383813707	2.01679355179241
hsa-miR-487a-5p	3.08638445130348	25.8653922469018	11.4040817220968	37.2025465992654	10.1750925882803	40.2081688473634	53.8051708281761
hsa-miR-202-5p	3.02586710912106	0.708640883476762	0.111804722765655	1.81618731429485	6.88463976122449	1.78936877069418	1.00839677589621
hsa-miR-624-5p	2.96534976693864	0.708640883476762	0.838535420742415	0	0.759335267782113	0.42102794604569	0.288113364541773
hsa-miR-1827	2.90483242475622	9.21233148519791	4.80760307892318	6.9718158193899	6.73277270766807	6.63119015021961	6.62660738446078
hsa-miR-3934-5p	2.90483242475622	0	1.78887556425048	2.05053406452644	2.37925050571729	1.8946257572056	2.44896359860507
hsa-miR-511-3p	2.8443150825738	0.354320441738381	0.223609445531311	0.410106812905288	0.556845863040216	0.315770959534267	0
hsa-miR-200b-3p	2.8443150825738	28.6999557808089	18.1123650880362	18.982086768759	28.7534954733494	31.2613249938925	47.9708751962052
hsa-miR-30b-3p	2.78379774039137	12.4012154608433	8.38535420742415	11.9516842618113	14.1236359807473	18.5252296260103	18.0791136249963
hsa-miR-539-3p	2.78379774039137	15.2357789947504	5.59023613828276	8.26072294566366	7.69459738019208	13.5781512599735	8.35528757171142
hsa-miR-6503-3p	2.72328039820895	1.41728176695352	2.40380153946159	2.51922756498963	1.41742583319328	0.631541919068535	1.08042511703165
hsa-miR-548av-3p|hsa-miR-548o-3p	2.60224571384411	0.708640883476762	3.57775112850097	1.28890712627376	2.48049520808824	1.8946257572056	0.360141705677216
hsa-miR-489-3p	2.60224571384411	2.12592265043029	0.838535420742415	2.98792106545281	2.42987285690276	3.2629665818541	4.03358710358482
hsa-miR-34c-5p	2.60224571384411	3.54320441738381	4.97531016307166	8.20213625810576	6.32779389818428	6.42067617719677	6.12240899651268
hsa-miR-1976	2.48121102947927	0.354320441738381	0.223609445531311	0.995973688484271	1.16431407726591	0.42102794604569	0.648255070218989
hsa-miR-627-3p	2.48121102947927	1.06296132521514	0.559023613828276	0.878800313368474	0.202489404741897	2.31565370325129	0.720283411354432
hsa-miR-1284	2.48121102947927	0.708640883476762	0.279511806914138	0.468693500463186	0.556845863040216	0.526284932557112	0.432170046812659
hsa-miR-4732-5p	2.48121102947927	0	0.0559023613828276	0	0.253111755927371	0.315770959534267	0
hsa-miR-142-3p	2.48121102947927	5.6691270678141	6.65238100455649	4.80410837974766	2.78422931520108	3.78925151441121	2.59302028087596
hsa-miR-99a-3p	2.48121102947927	1.77160220869191	0.838535420742415	1.23032043871586	3.03734107112845	3.2629665818541	3.52938871563672
hsa-miR-181b-3p	2.42069368729685	1.06296132521514	1.11804722765655	1.28890712627376	1.92364934504802	0.947312878602802	1.44056682270886
hsa-miR-5695	2.42069368729685	0.354320441738381	0.447218891062621	0.175760062673695	0.506223511854742	0.842055892091379	0.504198387948103
hsa-miR-887-5p	2.36017634511443	2.48024309216867	1.39755903457069	1.75760062673695	2.58173991045919	1.47359781115991	2.6650486220114
hsa-miR-5010-3p	2.36017634511443	2.48024309216867	1.0062425048909	3.92530806637919	1.26555877963686	2.42091068976272	3.38533203336583
hsa-let-7a-2-3p	2.299659002932	0.708640883476762	1.50936375733635	0.644453563136881	1.16431407726591	1.47359781115991	0.936368434760762
hsa-miR-885-5p	2.299659002932	9.92097236867467	5.81384558381408	18.982086768759	10.782560802506	9.89415673207371	15.1259516384431
hsa-miR-410-3p	2.299659002932	13.1098563443201	10.2860344944403	23.3760883356014	10.782560802506	18.3147156529875	29.7477048889381
hsa-miR-34a-3p	2.299659002932	0.354320441738381	0.670828336593932	0.820213625810576	0	0.526284932557112	0.288113364541773
hsa-miR-17-3p	2.299659002932	1.06296132521514	1.73297320286766	1.46466718894746	3.59418693416867	1.36834082464849	0.792311752489876
hsa-miR-585-3p	2.23914166074958	4.96048618433734	0.279511806914138	0.703040250694779	2.37925050571729	0	1.36853848157342
hsa-miR-6716-3p	2.23914166074958	1.77160220869191	0.391316529679794	2.22629412720014	0.911202321338536	1.15782685162565	0.720283411354432
hsa-miR-618	2.23914166074958	4.60616574259895	4.19267710371207	5.85866875578983	6.37841624936975	5.57862028510539	8.93151430079496
hsa-miR-3617-5p	2.17862431856716	1.06296132521514	0	0	0.253111755927371	0	0.21608502340633
hsa-miR-654-5p	2.11810697638474	27.9913148973321	10.4537415785888	29.4691038416228	11.0356725584334	22.1039671673987	45.665968279871
hsa-miR-34b-3p	2.11810697638474	3.89752485912219	4.52809127200904	6.32736225625302	3.84729869009604	10.209927691608	10.3000527823684
hsa-miR-887-3p	2.11810697638474	1.06296132521514	0.670828336593932	1.58184056406325	1.01244702370948	0.210513973022845	2.1608502340633
hsa-miR-487a-3p	2.11810697638474	27.9913148973321	11.9631053359251	20.4467539577065	21.4638769026411	22.1039671673987	25.5700611030824
hsa-miR-1262	2.05758963420232	4.60616574259895	2.06838737116462	4.86269506730556	3.89792104128151	1.99988274371703	5.97835231424179
hsa-miR-154-5p	2.05758963420232	0.708640883476762	1.22985195042221	0.878800313368474	0.253111755927371	0.842055892091379	1.80070852838608
hsa-miR-3616-5p	1.9970722920199	0	0.335414168296966	0.644453563136881	0.303734107112845	0.736798905579957	0.432170046812659
hsa-miR-3928-3p	1.9970722920199	2.48024309216867	1.06214486627373	1.58184056406325	0.202489404741897	0.947312878602802	1.51259516384431
hsa-miR-3143	1.9970722920199	0	0.223609445531311	0	0.404978809483794	0	0.144056682270886
hsa-miR-128-1-5p	1.93655494983748	1.41728176695352	0.279511806914138	1.34749381383166	0.303734107112845	0.315770959534267	2.6650486220114
hsa-miR-299-5p	1.93655494983748	3.89752485912219	4.13677474232925	4.27682819172658	4.40414455313626	5.68387727161681	8.71542927738863
hsa-miR-3912-3p	1.93655494983748	1.41728176695352	1.06214486627373	2.22629412720014	2.02489404741897	1.36834082464849	1.29651014043798
hsa-miR-3605-5p	1.87603760765506	4.60616574259895	3.57775112850097	9.60821675949532	8.15019854086135	8.73632988044806	13.1091580866507
hsa-miR-138-5p	1.87603760765506	106.296132521514	59.1446983430316	122.09465687066	37.6630292819928	91.0472933323804	155.22107514688
hsa-miR-539-5p	1.87603760765506	10.6296132521514	4.91940780168883	16.697205954001	9.11202321338536	19.8935704506588	16.0623200732038
