	trimmed_19101-0001_SmallRNA.fastq.fastq	trimmed_19101-0002_SmallRNA.fastq.fastq	trimmed_19101-0003_SmallRNA.fastq.fastq	trimmed_19101-0004_SmallRNA.fastq.fastq	trimmed_19101-0005_SmallRNA.fastq.fastq	trimmed_19101-0006_SmallRNA.fastq.fastq	trimmed_19101-0007_SmallRNA.fastq.fastq	trimmed_19101-0008_SmallRNA.fastq.fastq	trimmed_19101-0009_SmallRNA.fastq.fastq	trimmed_19101-0010_SmallRNA.fastq.fastq	trimmed_19101-0011_SmallRNA.fastq.fastq	trimmed_19101-0012_SmallRNA.fastq.fastq	trimmed_19101-0013_SmallRNA.fastq.fastq	trimmed_19101-0014_SmallRNA.fastq.fastq	trimmed_19101-0015_SmallRNA.fastq.fastq	trimmed_19101-0016_SmallRNA.fastq.fastq	trimmed_19101-0017_SmallRNA.fastq.fastq	trimmed_19101-0018_SmallRNA.fastq.fastq	trimmed_19101-0019_SmallRNA.fastq.fastq	trimmed_19101-0020_SmallRNA.fastq.fastq	trimmed_19101-0021_SmallRNA.fastq.fastq	trimmed_19101-0022_SmallRNA.fastq.fastq	trimmed_19101-0023_SmallRNA.fastq.fastq	trimmed_19101-0024_SmallRNA.fastq.fastq	trimmed_19101-0025_SmallRNA.fastq.fastq	trimmed_19101-0026_SmallRNA.fastq.fastq	trimmed_19101-0027_SmallRNA.fastq.fastq	trimmed_19101-0028_SmallRNA.fastq.fastq	trimmed_19101-0029_SmallRNA.fastq.fastq	trimmed_19101-0030_SmallRNA.fastq.fastq	trimmed_19101-0031_SmallRNA.fastq.fastq	trimmed_19101-0032_SmallRNA.fastq.fastq	trimmed_19101-0033_SmallRNA.fastq.fastq	trimmed_19101-0034_SmallRNA.fastq.fastq	trimmed_19101-0035_SmallRNA.fastq.fastq	trimmed_19101-0036_SmallRNA.fastq.fastq	trimmed_19101-0037_SmallRNA.fastq.fastq	trimmed_19101-0038_SmallRNA.fastq.fastq	trimmed_19101-0039_SmallRNA.fastq.fastq	trimmed_19101-0040_SmallRNA.fastq.fastq	trimmed_19101-0041_SmallRNA.fastq.fastq	trimmed_19101-0042_SmallRNA.fastq.fastq	trimmed_19101-0043_SmallRNA.fastq.fastq	trimmed_19101-0044_SmallRNA.fastq.fastq	trimmed_19101-0045_SmallRNA.fastq.fastq	trimmed_19101-0046_SmallRNA.fastq.fastq	trimmed_19101-0047_SmallRNA.fastq.fastq	trimmed_19101-0048_SmallRNA.fastq.fastq	trimmed_19101-0049_SmallRNA.fastq.fastq	trimmed_19101-0050_SmallRNA.fastq.fastq	trimmed_19101-0051_SmallRNA.fastq.fastq	trimmed_19101-0052_SmallRNA.fastq.fastq	trimmed_19101-0053_SmallRNA.fastq.fastq	trimmed_19101-0054_SmallRNA.fastq.fastq
hsa-miR-4709-5p	0	0.104190402542746	0	0	0	0	0	0.090122103734687	0	0	0.108439463940354	0.536201894311926	0.211899289353353	0.598159974467114	0.872781607349519	0.185639193334588	0.475883735131489	0.282379863604878	0	0	0	0	0	0	0	0	0	0.477730892914072	0.184140138747753	0.374963183302439	0.766432112892385	0.386414030461598	0.208650569136157	0.678195013038299	0.306776019637592	0.934352138447068	0	0	0	0.108925876485681	0.390433260665895	0	0.0916873750243774	0	0	0	0.280790779841637	0.468165067980494	0.469311322006583	0.636601667514408	0.486313358930707	0.586621108367788	0.274274831060418	0.134804354396334
hsa-miR-6769a-3p	0	0.104190402542746	0	0	0	0	0	0	0	0.181994700132337	0	0.0893669823853209	0	0	0.14546360122492	0	0	0.188253242403252	0	0	0	0	0	0	0	0	0	0.318487261942715	0.184140138747753	0.374963183302439	0	0	0	0.193770003725228	0	0.28030564153412	0	0	0	0	0	0	0	0	0	0.0759425303382814	0.140395389920818	0	0	0	0	0	0	0
hsa-miR-3130-3p	0	0.104190402542746	0	0.407404495219719	0.186392039121452	0.179267562932774	2.01365560548862	2.25305259336718	4.61343260540118	2.82091785205123	3.25318391821062	3.12784438348623	0.423798578706707	0.683611399390988	0.14546360122492	1.02101556334023	0.571060482157786	0.658886348411383	1.33064498691144	0.442444072856971	0.611078984199331	1.16842385930868	0.343369037418126	0.646821953525196	1.77639271779648	4.09570432291352	2.25312000793098	1.91092357165629	2.48589187309467	2.34351989564025	2.40878664051892	1.25584559900019	1.77352983765734	0.775080014900913	0.613552039275184	1.30809299382589	0.154734400722176	0.467302239250024	0	0	0.234259956399537	0.213206326798251	3.02568337580445	3.41726368619998	3.42244375171957	2.80987362251641	2.17612854377269	3.04307294187321	1.17327830501646	0.716176875953709	0.324208905953805	0.684391293095753	0.274274831060418	0.808826126378004
hsa-miR-1915-5p	0	0.104190402542746	0	0.305553371414789	0.372784078242905	0.268901344399161	0.201365560548862	0.270366311204061	0.675136478839197	0.272992050198506	0.433757855761416	0.625568876697247	0.31784893403003	0.0854514249238735	0.29092720244984	0.185639193334588	0.190353494052595	0.188253242403252	0	0.29496271523798	0	0.116842385930868	0.515053556127189	0.431214635683464	0.44409817944912	1.02392608072838	0.901248003172393	0.955461785828145	0.644490485617136	0.937407958256099	0.328470905525308	0.483017538076997	0.312975853704236	0.193770003725228	0.0613552039275184	0	0.928406404333058	0.623069652333365	0.877941763363591	0.435703505942724	0.78086652133179	0.568550204795337	0.458436875121887	0.589183394172411	0.166948475693638	0.151885060676563	0.210593084881228	0.35112380098537	0.351983491504937	0.477451250635806	0.324208905953805	0.0977701847279647	0.274274831060418	0
hsa-miR-6858-3p	0	0.104190402542746	0	0.10185112380493	0.0931960195607262	0.0896337814663871	0	0.270366311204061	0.225045492946399	0	0.108439463940354	0	0.741647512736737	0	0.29092720244984	0.278458790001881	0.0951767470262977	0.0941266212016261	0	0.29496271523798	0.20369299473311	0.116842385930868	0.257526778063594	0	0.44409817944912	0.767944560546285	0.675936002379295	0.318487261942715	0.736560554991013	0.749926366604879	0.766432112892385	0.676224553307796	0.208650569136157	0.290655005587842	0.552196835347666	0.0934352138447068	0	0	0.125420251909084	0.326777629457043	0.234259956399537	0.213206326798251	0.183374750048755	0	0.0834742378468188	0	0.350988474802046	0.117041266995123	0	0.159150416878602	0	0.0977701847279647	0.548549662120836	0.539217417585336
hsa-miR-7703	0	0.104190402542746	0	0.10185112380493	0	0	0	0.090122103734687	0	0.0909973500661687	0.216878927880708	0	0.105949644676677	0.170902849847747	0	0.0928195966672938	0.190353494052595	0.188253242403252	0	0	0	0	0	0	0.29606545296608	0	0	0.318487261942715	0	0.0937407958256099	0	0.193207015230799	0.312975853704236	0.290655005587842	0	0.0934352138447068	0.154734400722176	0	0	0	0	0.0710687755994172	0.0916873750243774	0.117836678834482	0.0834742378468188	0.0759425303382814	0.0701976949604092	0	0.117327830501646	0.397876042196505	0	0.195540369455929	0.137137415530209	0.269608708792668
hsa-miR-3942-3p	0	0.104190402542746	0	0.10185112380493	0.279588058682178	0	0	0	0	0	0	0	0	0	0	0.0928195966672938	0	0	0	0	0	0	0	0.323410976762598	0.14803272648304	0.51196304036419	0.901248003172393	0	0.184140138747753	0	0	0.193207015230799	0	0	0	0	0.154734400722176	0	0.125420251909084	0	0.156173304266358	0.426412653596503	0.458436875121887	0.117836678834482	0.0834742378468188	0.0759425303382814	0	0.117041266995123	0	0	0	0	0	0
hsa-miR-3680-5p	0	0.104190402542746	0.321285759908292	0	0	0	0.100682780274431	0	0.225045492946399	0	0	0	0	0	0	0.0928195966672938	0	0	0	0	0	0.233684771861736	0.257526778063594	0	0.14803272648304	0	0	0	0.27621020812163	0	0	0	0	0	0.0306776019637592	0	0.154734400722176	0	0.125420251909084	0	0.078086652133179	0.0710687755994172	0.0916873750243774	0	0	0	0	0	0	0	0	0.0977701847279647	0	0
hsa-miR-670-5p	0	0.104190402542746	0.160642879954146	0.20370224760986	0.0931960195607262	0.0896337814663871	1.10751058301874	1.98268628216311	2.36297767593719	0.272992050198506	0.433757855761416	0.268100947155963	0.31784893403003	0	0	0.185639193334588	0	0	0.16633062336393	0.29496271523798	0.20369299473311	0	0.171684518709063	0.107803658920866	4.88507997394032	5.63159344400609	2.70374400951718	0.63697452388543	0.27621020812163	0.562444774953659	0.218980603683538	0.386414030461598	0.208650569136157	0.0968850018626142	0.0613552039275184	0.28030564153412	0.154734400722176	0.155767413083341	0.376260755727253	0	0.078086652133179	0.852825307193006	5.40955512643827	1.53187682484827	1.91990747047683	0.227827591014844	0.140395389920818	0.117041266995123	0.234655661003291	0	0	0	0	0
hsa-miR-299-3p	0	0.104190402542746	0	0.916660114244369	0.465980097803631	0.896337814663872	0.302048340823293	0.270366311204061	0.1125227464732	0.272992050198506	0.216878927880708	0.0893669823853209	0.105949644676677	0	0.14546360122492	0	0.0951767470262977	0.0941266212016261	0.498991870091791	0.29496271523798	0	1.28526624523955	1.54516066838157	0.970232930287794	0.7401636324152	0.51196304036419	0.225312000793098	0	0.368280277495506	0	0.109490301841769	0.193207015230799	0	0.0968850018626142	0.153388009818796	0.0934352138447068	0	0.155767413083341	0	0.217851752971362	0.390433260665895	0.781756531593589	0.275062125073132	0.235673357668964	0.0834742378468188	0.0759425303382814	0.140395389920818	0.117041266995123	0.117327830501646	0.079575208439301	0.162104452976902	0.0977701847279647	0	0.134804354396334
hsa-miR-1288-5p	0	0.104190402542746	0	0	0	0	0	0	0.1125227464732	0	0	0.0893669823853209	0.105949644676677	0.0854514249238735	0	0	0	0	0.16633062336393	0	0	0	0	0	0	0	0	0	0	0	0	0.0966035076153994	0	0	0.0306776019637592	0	0.154734400722176	0	0	0	0	0	0	0	0.0834742378468188	0	0	0.117041266995123	0	0	0	0	0	0
hsa-miR-3155a	0	0.104190402542746	0	0	0	0	0	0.090122103734687	0	0	0	0.0893669823853209	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0710687755994172	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-5087	0	0.104190402542746	0	0	0	0	0	0	0	0	0	0.0893669823853209	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.109490301841769	0	0	0	0	0	0	0	0	0.108925876485681	0	0	0	0.117836678834482	0	0	0	0	0	0	0	0.0977701847279647	0	0
hsa-miR-874-5p	0	0.104190402542746	0.160642879954146	1.0185112380493	0.559176117364357	0	0.503413901372155	0.180244207469374	0.450090985892798	0.363989400264675	0.216878927880708	0.446834911926605	0.31784893403003	0.427257124619367	1.01824520857444	0.464097983336469	0.571060482157786	0.847139590814635	0.16633062336393	0.14748135761899	0	0.584211929654341	0.171684518709063	0.323410976762598	1.03622908538128	2.55981520182095	1.35187200475859	1.75167994068493	1.10484083248652	0.562444774953659	0.875922414734154	0.772828060923195	0.312975853704236	1.3563900260766	0.981683262840294	0.467176069223534	0.309468801444353	0.311534826166682	0.250840503818169	0.326777629457043	0.312346608532716	0.213206326798251	0.641811625170642	0.117836678834482	0.417371189234094	0.227827591014844	0.280790779841637	0.35112380098537	0.234655661003291	0.397876042196505	0.162104452976902	0.488850923639824	0.548549662120836	0.134804354396334
hsa-miR-369-5p	0	0.104190402542746	0	0.407404495219719	0.559176117364357	0.62743647026471	0.302048340823293	0.090122103734687	0.225045492946399	0	0.108439463940354	0.0893669823853209	0.105949644676677	0.0854514249238735	0	0.278458790001881	0.0951767470262977	0.47063310600813	0.498991870091791	0.14748135761899	0.20369299473311	0.467369543723472	0.515053556127189	1.07803658920866	2.9606545296608	1.27990760091048	1.35187200475859	0.63697452388543	1.01277076311264	0.28122238747683	0.985412716575923	0.772828060923195	0.730276991976551	0.387540007450457	0.429486427492629	1.49496342151531	0	0	0	0	1.32747308626404	0.923894082792423	0.641811625170642	0.117836678834482	0	0	0	0	0.234655661003291	0.079575208439301	0	0.293310554183894	0.274274831060418	0
hsa-miR-6868-3p	0	0.104190402542746	0.803214399770731	0.20370224760986	0.279588058682178	0	0.100682780274431	0	0.1125227464732	0.454986750330844	0	0.268100947155963	0.95354680209009	0.341805699695494	0.29092720244984	0.649737176671057	0.475883735131489	0.564759727209757	3.49294309064254	2.21222036428485	2.64800893153043	0.934739087446945	0.944264852899846	1.83266220165472	2.2204908972456	1.79187064127466	2.25312000793098	7.16596339371109	8.01009603552726	7.21804127857196	7.77381143076561	6.56903851784716	6.25951707408472	7.84768515087175	7.97617651057739	10.184438309073	6.49884483033141	5.60762687100028	6.3964328473633	2.2874434061993	2.49877286826173	1.77671938998543	4.58436875121887	4.00644708037239	4.84150579511549	10.9357243687125	8.14293261540747	7.13951728670253	13.9620118296958	14.5622631443921	11.8336250673139	20.6295089776006	16.8679021102157	14.6936746292004
hsa-miR-3620-5p	0	0.104190402542746	0.160642879954146	0	0.0931960195607262	0	0	0	0	0	0	0.178733964770642	0	0.598159974467114	0.29092720244984	0	0.380706988105191	0.188253242403252	0	0.14748135761899	0	0	0	0	0.14803272648304	0	0.225312000793098	0	0.0920700693738766	0.0937407958256099	0.218980603683538	0.193207015230799	0.104325284568079	0.290655005587842	0.39880882552887	0.28030564153412	0.154734400722176	0	0	0	0.156173304266358	0	0	0	0	0	0	0	0	0.477451250635806	0.162104452976902	0.195540369455929	0.411412246590627	0.404413063189002
hsa-miR-369-3p	0	0.104190402542746	0.160642879954146	4.07404495219719	2.88907660638251	4.30242151038658	0.906145022469879	1.53207576348968	0.337568239419599	0.363989400264675	0.108439463940354	0.357467929541284	0.529748223383383	0.25635427477162	0.14546360122492	1.29947435334211	1.23729771134187	1.03539283321789	1.49697561027537	2.35970172190384	1.22215796839866	3.27158680606431	5.66558911739908	4.85116465143897	11.6945853921602	10.4952423274659	6.53404802299985	3.34411625039851	3.68280277495506	3.93711342467561	2.51827694236069	2.02867365992339	1.14757813024887	1.25950502421398	1.31913688444165	1.12122256613648	0	0	0.125420251909084	3.04992454159906	6.71545208345339	5.54336449675454	2.38387175063381	0.471346715337928	0.66779390277455	0.227827591014844	0.0701976949604092	0.234082533990247	0.117327830501646	0.477451250635806	0.162104452976902	0.782161477823718	0.548549662120836	0.269608708792668
hsa-miR-3191-5p	0	0.104190402542746	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.14748135761899	0	0	0.0858422593545314	0.323410976762598	0	0	0	0	0	0	0.218980603683538	0	0	0	0	0	0.154734400722176	0.311534826166682	0.125420251909084	0	0	0	0	0	0	0.0759425303382814	0	0	0	0	0	0	0	0
hsa-miR-1236-5p	0	0.104190402542746	0.160642879954146	0.10185112380493	0	0	0.100682780274431	0.180244207469374	0	0.454986750330844	0	0.178733964770642	0.105949644676677	0	0.14546360122492	0	0	0.0941266212016261	0	0	0	0	0	0.107803658920866	0.14803272648304	0	0	0.159243630971357	0.0920700693738766	0.18748159165122	0.109490301841769	0.193207015230799	0.104325284568079	0.0968850018626142	0.0613552039275184	0	0.154734400722176	0.155767413083341	0.125420251909084	0.217851752971362	0.078086652133179	0.0710687755994172	0.0916873750243774	0.117836678834482	0.166948475693638	0.0759425303382814	0.0701976949604092	0	0.351983491504937	0.159150416878602	0	0.0977701847279647	0	0
hsa-miR-487b-3p	0	0.104190402542746	0	2.54627809512325	1.86392039121452	1.52377428492858	0.503413901372155	0.811098933612183	0.900181971785596	0.72797880052935	0.433757855761416	0.357467929541284	0.211899289353353	0.683611399390988	1.01824520857444	2.78458790001881	3.23600939889412	2.63554539364553	0.831653116819652	1.4748135761899	1.62954395786488	1.40210863117042	2.06021422450875	1.83266220165472	6.6614726917368	5.1196304036419	6.08342402141365	1.59243630971357	2.39382180372079	1.31237114155854	4.37961207367077	2.99470873607738	1.9821804067935	2.61589505029058	2.05539933157187	2.89649162918591	0	0.155767413083341	0	1.52496227079953	2.10833960759583	2.0609944923831	1.00856112526815	0.824856751841375	0.166948475693638	0.151885060676563	0.280790779841637	0.117041266995123	0.351983491504937	0.397876042196505	0.486313358930707	1.56432295564744	0.959961908711462	0.808826126378004
hsa-miR-6726-5p	0	0.104190402542746	0	0	0	0.0896337814663871	0.503413901372155	0.270366311204061	0.337568239419599	0.181994700132337	0.325318391821062	0.357467929541284	0.31784893403003	0.427257124619367	0	0.371278386669175	0.190353494052595	0.47063310600813	0	0	0.40738598946622	0.233684771861736	0	0	0	0	0	0.63697452388543	0	0.0937407958256099	0.109490301841769	0.0966035076153994	0.208650569136157	0.193770003725228	0.490841631420147	0.654046496912947	0	0.311534826166682	0	0	0.156173304266358	0.0710687755994172	0	0.589183394172411	0.250422713540456	0.455655182029689	0.84237233952491	1.17041266995123	0.586639152508229	0.397876042196505	0.324208905953805	0.0977701847279647	0.822824493181253	0.67402177198167
hsa-miR-5682	0	0.104190402542746	0	0	0	0	0	0	0	0	0	0	0	0	0	0.185639193334588	0	0	0	0.14748135761899	0	0	0	0.107803658920866	0	0	0	0	0.0920700693738766	0	0	0	0	0	0	0	0	0	0	0	0	0	0.275062125073132	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-19b-2-5p	0	0.104190402542746	0	0	0.0931960195607262	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.14803272648304	0	0.225312000793098	0.318487261942715	0.184140138747753	0	0	0	0	0	0	0.0934352138447068	0	0	0	0	0.078086652133179	0.142137551198834	0.183374750048755	0	0.250422713540456	0.0759425303382814	0	0	0	0	0	0	0	0
hsa-miR-6818-5p	0	0.104190402542746	0.160642879954146	0	0.186392039121452	0.0896337814663871	0.503413901372155	0.180244207469374	0.337568239419599	0.545984100397012	0.216878927880708	0.446834911926605	0.529748223383383	0.512708549543241	0.14546360122492	1.02101556334023	0.380706988105191	0.847139590814635	0.16633062336393	0.14748135761899	0.20369299473311	0.116842385930868	0.171684518709063	0	0.14803272648304	1.53588912109257	0.450624001586196	0.63697452388543	1.1969109018604	1.21863034573293	1.20439332025946	0.869431568538595	0.938927561112708	0.484425009313071	0.552196835347666	0.467176069223534	0.154734400722176	0.155767413083341	0.501681007636337	0.108925876485681	0.078086652133179	0.0710687755994172	0.458436875121887	0.235673357668964	0.417371189234094	0.607540242706252	0.491383864722864	0.702247601970741	1.17327830501646	0.716176875953709	0.648417811907609	1.17324221673558	0.411412246590627	0.539217417585336
hsa-miR-5695	0	0.104190402542746	0	0	0	0	0	0.180244207469374	0.1125227464732	0	0.108439463940354	0	0	0	0.14546360122492	0.0928195966672938	0	0.188253242403252	0	0	0	0.116842385930868	0.171684518709063	0.215607317841732	0.44409817944912	0	0.225312000793098	0.159243630971357	0.368280277495506	0.0937407958256099	0.109490301841769	0.193207015230799	0.312975853704236	0	0.122710407855037	0.0934352138447068	0	0	0	0	0.468519912799074	0	0.0916873750243774	0.117836678834482	0	0.0759425303382814	0.280790779841637	0	0	0.079575208439301	0	0.488850923639824	0.274274831060418	0
hsa-miR-4749-5p	0	0.104190402542746	0.963857279724877	0.509255619024649	0.186392039121452	0.62743647026471	0.201365560548862	0.360488414938748	0.450090985892798	0.181994700132337	0.433757855761416	0.625568876697247	0.423798578706707	0.0854514249238735	0	0.556917580003763	0.0951767470262977	0.0941266212016261	0.16633062336393	0.589925430475961	0.611078984199331	0.233684771861736	0.515053556127189	0.431214635683464	0.59213090593216	1.02392608072838	0.450624001586196	0.477730892914072	0.184140138747753	0.28122238747683	0.437961207367077	0.0966035076153994	0.312975853704236	0.581310011175685	0.582874437311425	0.747481710757654	0.464203202166529	0.311534826166682	0.125420251909084	0.217851752971362	0.234259956399537	0.213206326798251	0.550124250146264	0.707020073006893	0.166948475693638	0.151885060676563	0.210593084881228	0.117041266995123	0.234655661003291	0.79575208439301	0	0.195540369455929	0.274274831060418	0.404413063189002
hsa-miR-1224-3p	0	0.104190402542746	0	0	0	0	0	0	0.225045492946399	0.0909973500661687	0.108439463940354	0.0893669823853209	0.211899289353353	0	0	0	0	0	0	0.14748135761899	0	0.233684771861736	0.0858422593545314	0	0.14803272648304	0	0	0.159243630971357	0.0920700693738766	0.374963183302439	0	0	0	0.0968850018626142	0.0920328058912776	0.467176069223534	0	0.155767413083341	0	0	0	0.0710687755994172	0.0916873750243774	0.117836678834482	0	0.151885060676563	0.140395389920818	0.117041266995123	0	0	0	0	0	0
hsa-miR-5690	0	0.104190402542746	0.321285759908292	0.20370224760986	0.186392039121452	0.179267562932774	0.201365560548862	0	0.225045492946399	0.272992050198506	0.108439463940354	0.178733964770642	0	0.0854514249238735	0	0	0	0	0.332661246727861	0.14748135761899	0.611078984199331	0.233684771861736	0.0858422593545314	0.107803658920866	0.29606545296608	0	1.35187200475859	0.796218154856787	0.368280277495506	0.468703979128049	0.218980603683538	0.483017538076997	0	0	0.0613552039275184	0	0	0.311534826166682	0.250840503818169	0.653555258914085	0.156173304266358	0.355343877997086	0.183374750048755	0.117836678834482	0.166948475693638	0.53159771236797	0.140395389920818	0.117041266995123	0	0	0.324208905953805	0	0.137137415530209	0
hsa-miR-186-3p	0	0.104190402542746	0	0	0.0931960195607262	0	0	0.090122103734687	0	0.0909973500661687	0.108439463940354	0	0.105949644676677	0.170902849847747	0.29092720244984	0	0.0951767470262977	0	0	0	0	0	0	0.107803658920866	0	0	0	0	0	0	0.218980603683538	0.289810522846198	0.417301138272315	0.193770003725228	0.122710407855037	0.373740855378827	0	0	0	0	0	0	0	0	0	0.303770121353126	0	0	0.469311322006583	0.079575208439301	0	0.0977701847279647	0.137137415530209	0
hsa-miR-4445-5p	0	0.104190402542746	0.160642879954146	0	0.0931960195607262	0	0.201365560548862	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0934352138447068	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-6727-3p	0	0.104190402542746	0	0.10185112380493	0	0	0.302048340823293	0.270366311204061	0	0.0909973500661687	0	0	0	0	0.14546360122492	0.185639193334588	0	0	0.16633062336393	0	0	0.116842385930868	0	0	0.14803272648304	0.255981520182095	0	0.159243630971357	0.184140138747753	0.18748159165122	0.109490301841769	0	0.104325284568079	0	0.0306776019637592	0	0	0	0	0.108925876485681	0.078086652133179	0.142137551198834	0.183374750048755	0	0.0834742378468188	0	0.140395389920818	0.117041266995123	0	0.079575208439301	0	0.293310554183894	0.137137415530209	0
hsa-miR-624-3p	0	0.104190402542746	0	0	0	0.0896337814663871	0	0.090122103734687	0.225045492946399	0	0	0	0	0.0854514249238735	0	0	0	0.0941266212016261	0	0.29496271523798	0	0	0	0	0	0.51196304036419	0.225312000793098	0	0	0	0	0	0	0	0	0	0	0.155767413083341	0	0	0	0	0	0.353510036503446	0	0	0	0	0	0	0	0	0	0
hsa-miR-4804-3p	0	0.104190402542746	0	0	0	0.179267562932774	0.100682780274431	0.090122103734687	0.1125227464732	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.107803658920866	0	0	0.450624001586196	0.159243630971357	0.0920700693738766	0	0	0	0	0	0	0	0.154734400722176	0	0	0	0.078086652133179	0.284275102397669	0.183374750048755	0	0	0.0759425303382814	0	0	0.117327830501646	0	0	0	0	0
hsa-miR-7111-5p	0	0.104190402542746	0.321285759908292	0	0	0	0.302048340823293	0	0	0.0909973500661687	0	0.0893669823853209	0.105949644676677	0.0854514249238735	0	0.0928195966672938	0.0951767470262977	0	0	0	0	0.116842385930868	0	0.323410976762598	0	0	0	0.159243630971357	0.27621020812163	0	0	0	0.104325284568079	0	0.0613552039275184	0.373740855378827	0.309468801444353	0.155767413083341	0.125420251909084	0.108925876485681	0.156173304266358	0	0.0916873750243774	0.117836678834482	0	0	0	0	0.469311322006583	0	0.162104452976902	0	0	0
hsa-miR-1260a	0	0.104190402542746	0.481928639862438	0.20370224760986	0.186392039121452	0	0.201365560548862	0	0.1125227464732	0.272992050198506	0	0.0893669823853209	0.105949644676677	0	0	0.278458790001881	0.0951767470262977	0.0941266212016261	0.665322493455722	0	0.20369299473311	0.233684771861736	0.171684518709063	0.107803658920866	0.14803272648304	1.02392608072838	0.450624001586196	0	0.27621020812163	0.0937407958256099	0.109490301841769	0.193207015230799	0.104325284568079	0.0968850018626142	0.214743213746314	0	0.618937602888706	0.155767413083341	0.376260755727253	0.217851752971362	0.078086652133179	0.284275102397669	0	0	0.0834742378468188	0	0.140395389920818	0	0.351983491504937	0.079575208439301	0	0	0	0
hsa-miR-6820-5p	0	0.104190402542746	0.160642879954146	0.20370224760986	0.0931960195607262	0	0.201365560548862	0.090122103734687	0.225045492946399	0.363989400264675	0.650636783642124	0.0893669823853209	0.423798578706707	0.25635427477162	0.29092720244984	0.0928195966672938	0.0951767470262977	0.282379863604878	0	0.14748135761899	0	0.350527157792604	0.343369037418126	0.107803658920866	0.7401636324152	1.02392608072838	1.12656000396549	0.318487261942715	0.736560554991013	0.374963183302439	0.437961207367077	0.289810522846198	0.521626422840394	0.387540007450457	0.337453621601351	0.186870427689414	0.309468801444353	0	0	0.217851752971362	0.156173304266358	0	0.733499000195019	0.471346715337928	0.250422713540456	0.227827591014844	0.210593084881228	0.117041266995123	0.117327830501646	0.397876042196505	0.162104452976902	0.0977701847279647	0	0.404413063189002
hsa-miR-6742-5p	0	0.104190402542746	0	0	0	0	0	0	0	0.0909973500661687	0	0.0893669823853209	0	0.0854514249238735	0	0	0	0	0	0.14748135761899	0	0	0	0.107803658920866	0	0	0	0.318487261942715	0	0.0937407958256099	0	0	0	0.193770003725228	0.0613552039275184	0.0934352138447068	0	0	0.125420251909084	0.108925876485681	0	0	0	0	0	0	0	0	0.117327830501646	0	0	0.0977701847279647	0	0
hsa-miR-6889-5p	0	0.104190402542746	0.481928639862438	0	0.0931960195607262	0	0.201365560548862	0.090122103734687	0.225045492946399	0	0.108439463940354	0.0893669823853209	0	0.0854514249238735	0.43639080367476	0	0.0951767470262977	0	0.16633062336393	0.14748135761899	0	0.116842385930868	0.0858422593545314	0.107803658920866	0	0	0	0	0	0	0.109490301841769	0	0.208650569136157	0.193770003725228	0.0920328058912776	0.186870427689414	0.309468801444353	0	0.250840503818169	0.108925876485681	0	0.0710687755994172	0.183374750048755	0	0.166948475693638	0	0	0.234082533990247	0.117327830501646	0	0.162104452976902	0	0	0
hsa-miR-4477a	0	0.104190402542746	0.160642879954146	0.20370224760986	0.0931960195607262	0.179267562932774	0	0.180244207469374	0.1125227464732	0	0.216878927880708	0.178733964770642	0	0.0854514249238735	0	0.0928195966672938	0	0.0941266212016261	0	0	0	0.175263578896302	0	0	0	0.51196304036419	0	0	0	0	0.109490301841769	0	0	0	0.0306776019637592	0.186870427689414	0	0	0	0	0	0	0.0916873750243774	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-6751-5p	0	0.104190402542746	0	0	0	0.358535125865549	0.100682780274431	0	0.1125227464732	0.181994700132337	0.216878927880708	0.178733964770642	0.105949644676677	0.170902849847747	0	0.371278386669175	0.285530241078893	0.188253242403252	0.16633062336393	0.14748135761899	0	0	0.171684518709063	0	0.29606545296608	0	0	0.955461785828145	0.368280277495506	0.0937407958256099	0.766432112892385	0.193207015230799	0	0	0.36813122356511	0.373740855378827	0	0	0	0	0	0	0	0.117836678834482	0.166948475693638	0	0.0701976949604092	0	0.117327830501646	0.159150416878602	0.486313358930707	0.391080738911859	0.137137415530209	0.134804354396334
hsa-miR-449b-5p	0	0.104190402542746	0	0	0	0	0.553755291509371	1.53207576348968	0.337568239419599	0.0454986750330844	0	0	0	0.0854514249238735	0	0	0	0.047063310600813	0	0	0	0	0	0	1.40631090158888	0.895935320637332	0.450624001586196	2.86638535748443	2.1636466302861	1.82794551859939	0.328470905525308	0.338112276653898	0.365138495988276	0	0.0153388009818796	0.233588034611767	0	0	0.250840503818169	0	0	0	0.595967937658453	0.353510036503446	0.250422713540456	0.455655182029689	0.315889627321841	0	0	0.0397876042196505	0	0	0	0
